Addr,Block,CFO_100ppm,D_cm,LAoA_deg,LFoM,LPDoA_deg,RAoA_deg,Session Stopped,Status
0x0001,0,,,,,,,,Err
0x0002,0,673,155,0.0,0,0.0,0.0,,Ok
0x0001,1,,,,,,,,Err
0x0002,1,688,161,0.0,0,0.0,0.0,,Ok
0x0001,2,,,,,,,,Err
0x0002,2,682,165,0.0,0,0.0,0.0,,Ok
0x0001,3,,,,,,,,Err
0x0002,3,716,159,0.0,0,0.0,0.0,,Ok
0x0001,4,,,,,,,,Err
0x0002,4,689,154,0.0,0,0.0,0.0,,Ok
0x0001,5,,,,,,,,Err
0x0002,5,701,154,0.0,0,0.0,0.0,,Ok
0x0001,6,,,,,,,,Err
0x0002,6,511,159,0.0,0,0.0,0.0,,Ok
0x0001,7,,,,,,,,Err
0x0002,7,581,168,0.0,0,0.0,0.0,,Ok
0x0001,8,,,,,,,,Err
0x0002,8,572,163,0.0,0,0.0,0.0,,Ok
0x0001,9,,,,,,,,Err
0x0002,9,588,159,0.0,0,0.0,0.0,,Ok
0x0001,10,,,,,,,,Err
0x0002,10,593,150,0.0,0,0.0,0.0,,Ok
0x0001,11,,,,,,,,Err
0x0002,11,593,153,0.0,0,0.0,0.0,,Ok
0x0001,12,,,,,,,,Err
0x0002,12,588,151,0.0,0,0.0,0.0,,Ok
0x0001,13,,,,,,,,Err
0x0002,13,604,153,0.0,0,0.0,0.0,,Ok
0x0001,14,,,,,,,,Err
0x0002,14,581,149,0.0,0,0.0,0.0,,Ok
0x0001,15,,,,,,,,Err
0x0002,15,594,148,0.0,0,0.0,0.0,,Ok
0x0001,16,,,,,,,,Err
0x0002,16,579,150,0.0,0,0.0,0.0,,Ok
0x0001,17,,,,,,,,Err
0x0002,17,584,146,0.0,0,0.0,0.0,,Ok
0x0001,18,,,,,,,,Err
0x0002,18,569,156,0.0,0,0.0,0.0,,Ok
0x0001,19,,,,,,,,Err
0x0002,19,594,159,0.0,0,0.0,0.0,,Ok
0x0001,20,,,,,,,,Err
0x0002,20,600,154,0.0,0,0.0,0.0,,Ok
0x0001,21,,,,,,,,Err
0x0002,21,590,155,0.0,0,0.0,0.0,,Ok
0x0001,22,,,,,,,,Err
0x0002,22,587,152,0.0,0,0.0,0.0,,Ok
0x0001,23,,,,,,,,Err
0x0002,23,612,151,0.0,0,0.0,0.0,,Ok
0x0001,24,,,,,,,,Err
0x0002,24,593,147,0.0,0,0.0,0.0,,Ok
0x0001,25,,,,,,,,Err
0x0002,25,621,151,0.0,0,0.0,0.0,,Ok
0x0001,26,,,,,,,,Err
0x0002,26,606,149,0.0,0,0.0,0.0,,Ok
0x0001,27,,,,,,,,Err
0x0002,27,591,151,0.0,0,0.0,0.0,,Ok
0x0001,28,,,,,,,,Err
0x0002,28,575,150,0.0,0,0.0,0.0,,Ok
0x0001,29,,,,,,,,Err
0x0002,29,603,150,0.0,0,0.0,0.0,,Ok
0x0001,30,,,,,,,,Err
0x0002,30,616,155,0.0,0,0.0,0.0,,Ok
0x0001,31,,,,,,,,Err
0x0002,31,593,153,0.0,0,0.0,0.0,,Ok
0x0001,32,,,,,,,,Err
0x0002,32,606,153,0.0,0,0.0,0.0,,Ok
0x0001,33,,,,,,,,Err
0x0002,33,597,154,0.0,0,0.0,0.0,,Ok
0x0001,34,,,,,,,,Err
0x0002,34,603,155,0.0,0,0.0,0.0,,Ok
0x0001,35,,,,,,,,Err
0x0002,35,597,152,0.0,0,0.0,0.0,,Ok
0x0001,36,,,,,,,,Err
0x0002,36,619,151,0.0,0,0.0,0.0,,Ok
0x0001,37,,,,,,,,Err
0x0002,37,584,150,0.0,0,0.0,0.0,,Ok
0x0001,38,,,,,,,,Err
0x0002,38,564,149,0.0,0,0.0,0.0,,Ok
0x0001,39,,,,,,,,Err
0x0002,39,615,151,0.0,0,0.0,0.0,,Ok
0x0001,40,,,,,,,,Err
0x0002,40,615,150,0.0,0,0.0,0.0,,Ok
0x0001,41,,,,,,,,Err
0x0002,41,609,156,0.0,0,0.0,0.0,,Ok
0x0001,42,,,,,,,,Err
0x0002,42,593,168,0.0,0,0.0,0.0,,Ok
0x0001,43,,,,,,,,Err
0x0002,43,584,182,0.0,0,0.0,0.0,,Ok
0x0001,44,,,,,,,,Err
0x0002,44,593,178,0.0,0,0.0,0.0,,Ok
0x0001,45,,,,,,,,Err
0x0002,45,588,171,0.0,0,0.0,0.0,,Ok
0x0001,46,,,,,,,,Err
0x0002,46,600,203,0.0,0,0.0,0.0,,Ok
0x0001,47,,,,,,,,Err
0x0002,47,581,196,0.0,0,0.0,0.0,,Ok
0x0001,48,,,,,,,,Err
0x0002,48,590,203,0.0,0,0.0,0.0,,Ok
0x0001,49,,,,,,,,Err
0x0002,49,597,201,0.0,0,0.0,0.0,,Ok
0x0001,50,,,,,,,,Err
0x0002,50,610,207,0.0,0,0.0,0.0,,Ok
0x0001,51,,,,,,,,Err
0x0002,51,600,177,0.0,0,0.0,0.0,,Ok
0x0001,52,,,,,,,,Err
0x0002,52,606,192,0.0,0,0.0,0.0,,Ok
0x0001,53,,,,,,,,Err
0x0002,53,600,185,0.0,0,0.0,0.0,,Ok
0x0001,54,,,,,,,,Err
0x0002,54,615,195,0.0,0,0.0,0.0,,Ok
0x0001,55,,,,,,,,Err
0x0002,55,602,184,0.0,0,0.0,0.0,,Ok
0x0001,56,,,,,,,,Err
0x0002,56,602,180,0.0,0,0.0,0.0,,Ok
0x0001,57,,,,,,,,Err
0x0002,57,594,181,0.0,0,0.0,0.0,,Ok
0x0001,58,,,,,,,,Err
0x0002,58,588,181,0.0,0,0.0,0.0,,Ok
0x0001,59,,,,,,,,Err
0x0002,59,615,184,0.0,0,0.0,0.0,,Ok
0x0001,60,,,,,,,,Err
0x0002,60,602,184,0.0,0,0.0,0.0,,Ok
0x0001,61,,,,,,,,Err
0x0002,61,631,182,0.0,0,0.0,0.0,,Ok
0x0001,62,,,,,,,,Err
0x0002,62,597,182,0.0,0,0.0,0.0,,Ok
0x0001,63,,,,,,,,Err
0x0002,63,597,190,0.0,0,0.0,0.0,,Ok
0x0001,64,,,,,,,,Err
0x0002,64,604,187,0.0,0,0.0,0.0,,Ok
0x0001,65,,,,,,,,Err
0x0002,65,630,187,0.0,0,0.0,0.0,,Ok
0x0001,66,,,,,,,,Err
0x0002,66,619,184,0.0,0,0.0,0.0,,Ok
0x0001,67,,,,,,,,Err
0x0002,67,599,177,0.0,0,0.0,0.0,,Ok
0x0001,68,,,,,,,,Err
0x0002,68,619,165,0.0,0,0.0,0.0,,Ok
0x0001,69,,,,,,,,Err
0x0002,69,627,167,0.0,0,0.0,0.0,,Ok
0x0001,70,,,,,,,,Err
0x0002,70,628,163,0.0,0,0.0,0.0,,Ok
0x0001,71,,,,,,,,Err
0x0002,71,607,159,0.0,0,0.0,0.0,,Ok
0x0001,72,,,,,,,,Err
0x0002,72,619,163,0.0,0,0.0,0.0,,Ok
0x0001,73,,,,,,,,Err
0x0002,73,604,161,0.0,0,0.0,0.0,,Ok
0x0001,74,,,,,,,,Err
0x0002,74,615,161,0.0,0,0.0,0.0,,Ok
0x0001,75,,,,,,,,Err
0x0002,75,607,169,0.0,0,0.0,0.0,,Ok
0x0001,76,,,,,,,,Err
0x0002,76,625,170,0.0,0,0.0,0.0,,Ok
0x0001,77,,,,,,,,Err
0x0002,77,584,166,0.0,0,0.0,0.0,,Ok
0x0001,78,,,,,,,,Err
0x0002,78,625,162,0.0,0,0.0,0.0,,Ok
0x0001,79,,,,,,,,Err
0x0002,79,622,163,0.0,0,0.0,0.0,,Ok
0x0001,80,,,,,,,,Err
0x0002,80,607,168,0.0,0,0.0,0.0,,Ok
0x0001,81,,,,,,,,Err
0x0002,81,616,182,0.0,0,0.0,0.0,,Ok
0x0001,82,,,,,,,,Err
0x0002,82,637,171,0.0,0,0.0,0.0,,Ok
0x0001,83,,,,,,,,Err
0x0002,83,625,171,0.0,0,0.0,0.0,,Ok
0x0001,84,,,,,,,,Err
0x0002,84,624,171,0.0,0,0.0,0.0,,Ok
0x0001,85,,,,,,,,Err
0x0002,85,602,173,0.0,0,0.0,0.0,,Ok
0x0001,86,,,,,,,,Err
0x0002,86,631,180,0.0,0,0.0,0.0,,Ok
0x0001,87,,,,,,,,Err
0x0002,87,610,174,0.0,0,0.0,0.0,,Ok
0x0001,88,,,,,,,,Err
0x0002,88,602,179,0.0,0,0.0,0.0,,Ok
0x0001,89,,,,,,,,Err
0x0002,89,593,183,0.0,0,0.0,0.0,,Ok
0x0001,90,,,,,,,,Err
0x0002,90,630,183,0.0,0,0.0,0.0,,Ok
0x0001,91,,,,,,,,Err
0x0002,91,588,188,0.0,0,0.0,0.0,,Ok
0x0001,92,,,,,,,,Err
0x0002,92,613,185,0.0,0,0.0,0.0,,Ok
0x0001,93,,,,,,,,Err
0x0002,93,606,185,0.0,0,0.0,0.0,,Ok
0x0001,94,,,,,,,,Err
0x0002,94,622,185,0.0,0,0.0,0.0,,Ok
0x0001,95,,,,,,,,Err
0x0002,95,610,187,0.0,0,0.0,0.0,,Ok
0x0001,96,,,,,,,,Err
0x0002,96,597,191,0.0,0,0.0,0.0,,Ok
0x0001,97,,,,,,,,Err
0x0002,97,613,181,0.0,0,0.0,0.0,,Ok
0x0001,98,,,,,,,,Err
0x0002,98,610,180,0.0,0,0.0,0.0,,Ok
0x0001,99,,,,,,,,Err
0x0002,99,630,184,0.0,0,0.0,0.0,,Ok
0x0001,100,,,,,,,,Err
0x0002,100,622,188,0.0,0,0.0,0.0,,Ok
0x0001,101,,,,,,,,Err
0x0002,101,616,178,0.0,0,0.0,0.0,,Ok
0x0001,102,,,,,,,,Err
0x0002,102,615,182,0.0,0,0.0,0.0,,Ok
