Addr,Block,CFO_100ppm,D_cm,LAoA_deg,LFoM,LPDoA_deg,RAoA_deg,Session Stopped,Status
0x0001,0,,,,,,,,Err
0x0002,0,640,257,0.0,0,0.0,0.0,,Ok
0x0001,1,,,,,,,,Err
0x0002,1,630,262,0.0,0,0.0,0.0,,Ok
0x0001,2,,,,,,,,Err
0x0002,2,652,259,0.0,0,0.0,0.0,,Ok
0x0001,3,,,,,,,,Err
0x0002,3,648,259,0.0,0,0.0,0.0,,Ok
0x0001,4,,,,,,,,Err
0x0002,4,648,258,0.0,0,0.0,0.0,,Ok
0x0001,5,,,,,,,,Err
0x0002,5,652,258,0.0,0,0.0,0.0,,Ok
0x0001,6,,,,,,,,Err
0x0002,6,634,258,0.0,0,0.0,0.0,,Ok
0x0001,7,,,,,,,,Err
0x0002,7,658,254,0.0,0,0.0,0.0,,Ok
0x0001,8,,,,,,,,Err
0x0002,8,633,258,0.0,0,0.0,0.0,,Ok
0x0001,9,,,,,,,,Err
0x0002,9,643,255,0.0,0,0.0,0.0,,Ok
0x0001,10,,,,,,,,Err
0x0002,10,657,261,0.0,0,0.0,0.0,,Ok
0x0001,11,,,,,,,,Err
0x0002,11,634,253,0.0,0,0.0,0.0,,Ok
0x0001,12,,,,,,,,Err
0x0002,12,631,258,0.0,0,0.0,0.0,,Ok
0x0001,13,,,,,,,,Err
0x0002,13,657,258,0.0,0,0.0,0.0,,Ok
0x0001,14,,,,,,,,Err
0x0002,14,645,256,0.0,0,0.0,0.0,,Ok
0x0001,15,,,,,,,,Err
0x0002,15,649,258,0.0,0,0.0,0.0,,Ok
0x0001,16,,,,,,,,Err
0x0002,16,648,257,0.0,0,0.0,0.0,,Ok
0x0001,17,,,,,,,,Err
0x0002,17,660,258,0.0,0,0.0,0.0,,Ok
0x0001,18,,,,,,,,Err
0x0002,18,634,256,0.0,0,0.0,0.0,,Ok
0x0001,19,,,,,,,,Err
0x0002,19,646,253,0.0,0,0.0,0.0,,Ok
0x0001,20,,,,,,,,Err
0x0002,20,652,255,0.0,0,0.0,0.0,,Ok
0x0001,21,,,,,,,,Err
0x0002,21,642,257,0.0,0,0.0,0.0,,Ok
0x0001,22,,,,,,,,Err
0x0002,22,664,257,0.0,0,0.0,0.0,,Ok
0x0001,23,,,,,,,,Err
0x0002,23,667,259,0.0,0,0.0,0.0,,Ok
0x0001,24,,,,,,,,Err
0x0002,24,652,253,0.0,0,0.0,0.0,,Ok
0x0001,25,,,,,,,,Err
0x0002,25,643,258,0.0,0,0.0,0.0,,Ok
0x0001,26,,,,,,,,Err
0x0002,26,663,257,0.0,0,0.0,0.0,,Ok
0x0001,27,,,,,,,,Err
0x0002,27,643,257,0.0,0,0.0,0.0,,Ok
0x0001,28,,,,,,,,Err
0x0002,28,652,258,0.0,0,0.0,0.0,,Ok
0x0001,29,,,,,,,,Err
0x0002,29,670,257,0.0,0,0.0,0.0,,Ok
0x0001,30,,,,,,,,Err
0x0002,30,627,256,0.0,0,0.0,0.0,,Ok
0x0001,31,,,,,,,,Err
0x0002,31,648,255,0.0,0,0.0,0.0,,Ok
0x0001,32,,,,,,,,Err
0x0002,32,639,253,0.0,0,0.0,0.0,,Ok
0x0001,33,,,,,,,,Err
0x0002,33,639,257,0.0,0,0.0,0.0,,Ok
0x0001,34,,,,,,,,Err
0x0002,34,664,258,0.0,0,0.0,0.0,,Ok
0x0001,35,,,,,,,,Err
0x0002,35,643,258,0.0,0,0.0,0.0,,Ok
0x0001,36,,,,,,,,Err
0x0002,36,663,257,0.0,0,0.0,0.0,,Ok
0x0001,37,,,,,,,,Err
0x0002,37,625,256,0.0,0,0.0,0.0,,Ok
0x0001,38,,,,,,,,Err
0x0002,38,642,256,0.0,0,0.0,0.0,,Ok
0x0001,39,,,,,,,,Err
0x0002,39,652,257,0.0,0,0.0,0.0,,Ok
0x0001,40,,,,,,,,Err
0x0002,40,649,251,0.0,0,0.0,0.0,,Ok
0x0001,41,,,,,,,,Err
0x0002,41,661,256,0.0,0,0.0,0.0,,Ok
0x0001,42,,,,,,,,Err
0x0002,42,654,256,0.0,0,0.0,0.0,,Ok
0x0001,43,,,,,,,,Err
0x0002,43,660,256,0.0,0,0.0,0.0,,Ok
0x0001,44,,,,,,,,Err
0x0002,44,672,256,0.0,0,0.0,0.0,,Ok
0x0001,45,,,,,,,,Err
0x0002,45,678,250,0.0,0,0.0,0.0,,Ok
0x0001,46,,,,,,,,Err
0x0002,46,655,253,0.0,0,0.0,0.0,,Ok
0x0001,47,,,,,,,,Err
0x0002,47,645,255,0.0,0,0.0,0.0,,Ok
0x0001,48,,,,,,,,Err
0x0002,48,652,252,0.0,0,0.0,0.0,,Ok
0x0001,49,,,,,,,,Err
0x0002,49,657,256,0.0,0,0.0,0.0,,Ok
0x0001,50,,,,,,,,Err
0x0002,50,666,257,0.0,0,0.0,0.0,,Ok
0x0001,51,,,,,,,,Err
0x0002,51,672,256,0.0,0,0.0,0.0,,Ok
0x0001,52,,,,,,,,Err
0x0002,52,666,254,0.0,0,0.0,0.0,,Ok
0x0001,53,,,,,,,,Err
0x0002,53,658,253,0.0,0,0.0,0.0,,Ok
0x0001,54,,,,,,,,Err
0x0002,54,670,256,0.0,0,0.0,0.0,,Ok
0x0001,55,,,,,,,,Err
0x0002,55,675,252,0.0,0,0.0,0.0,,Ok
0x0001,56,,,,,,,,Err
0x0002,56,660,255,0.0,0,0.0,0.0,,Ok
0x0001,57,,,,,,,,Err
0x0002,57,661,254,0.0,0,0.0,0.0,,Ok
0x0001,58,,,,,,,,Err
0x0002,58,661,253,0.0,0,0.0,0.0,,Ok
0x0001,59,,,,,,,,Err
0x0002,59,666,254,0.0,0,0.0,0.0,,Ok
0x0001,60,,,,,,,,Err
0x0002,60,645,254,0.0,0,0.0,0.0,,Ok
0x0001,61,,,,,,,,Err
0x0002,61,680,257,0.0,0,0.0,0.0,,Ok
0x0001,62,,,,,,,,Err
0x0002,62,652,254,0.0,0,0.0,0.0,,Ok
0x0001,63,,,,,,,,Err
0x0002,63,652,257,0.0,0,0.0,0.0,,Ok
0x0001,64,,,,,,,,Err
0x0002,64,660,257,0.0,0,0.0,0.0,,Ok
0x0001,65,,,,,,,,Err
0x0002,65,672,256,0.0,0,0.0,0.0,,Ok
0x0001,66,,,,,,,,Err
0x0002,66,636,253,0.0,0,0.0,0.0,,Ok
0x0001,67,,,,,,,,Err
0x0002,67,643,255,0.0,0,0.0,0.0,,Ok
0x0001,68,,,,,,,,Err
0x0002,68,654,253,0.0,0,0.0,0.0,,Ok
0x0001,69,,,,,,,,Err
0x0002,69,648,255,0.0,0,0.0,0.0,,Ok
0x0001,70,,,,,,,,Err
0x0002,70,670,257,0.0,0,0.0,0.0,,Ok
0x0001,71,,,,,,,,Err
0x0002,71,669,257,0.0,0,0.0,0.0,,Ok
0x0001,72,,,,,,,,Err
0x0002,72,658,255,0.0,0,0.0,0.0,,Ok
0x0001,73,,,,,,,,Err
0x0002,73,661,255,0.0,0,0.0,0.0,,Ok
0x0001,74,,,,,,,,Err
0x0002,74,663,256,0.0,0,0.0,0.0,,Ok
0x0001,75,,,,,,,,Err
0x0002,75,652,256,0.0,0,0.0,0.0,,Ok
0x0001,76,,,,,,,,Err
0x0002,76,646,254,0.0,0,0.0,0.0,,Ok
0x0001,77,,,,,,,,Err
0x0002,77,657,257,0.0,0,0.0,0.0,,Ok
0x0001,78,,,,,,,,Err
0x0002,78,666,256,0.0,0,0.0,0.0,,Ok
0x0001,79,,,,,,,,Err
0x0002,79,669,256,0.0,0,0.0,0.0,,Ok
0x0001,80,,,,,,,,Err
