Addr,Block,CFO_100ppm,D_cm,LAoA_deg,LFoM,LPDoA_deg,RAoA_deg,Session Stopped,Status
0x0001,0,,,,,,,,Err
0x0002,0,689,86,0.0,0,0.0,0.0,,Ok
0x0001,1,,,,,,,,Err
0x0002,1,682,94,0.0,0,0.0,0.0,,Ok
0x0001,2,,,,,,,,Err
0x0002,2,712,96,0.0,0,0.0,0.0,,Ok
0x0001,3,,,,,,,,Err
0x0002,3,722,94,0.0,0,0.0,0.0,,Ok
0x0001,4,,,,,,,,Err
0x0002,4,530,87,0.0,0,0.0,0.0,,Ok
0x0001,5,,,,,,,,Err
0x0002,5,536,83,0.0,0,0.0,0.0,,Ok
0x0001,6,,,,,,,,Err
0x0002,6,508,82,0.0,0,0.0,0.0,,Ok
0x0001,7,,,,,,,,Err
0x0002,7,540,83,0.0,0,0.0,0.0,,Ok
0x0001,8,,,,,,,,Err
0x0002,8,619,84,0.0,0,0.0,0.0,,Ok
0x0001,9,,,,,,,,Err
0x0002,9,616,84,0.0,0,0.0,0.0,,Ok
0x0001,10,,,,,,,,Err
0x0002,10,582,88,0.0,0,0.0,0.0,,Ok
0x0001,11,,,,,,,,Err
0x0002,11,594,88,0.0,0,0.0,0.0,,Ok
0x0001,12,,,,,,,,Err
0x0002,12,602,83,0.0,0,0.0,0.0,,Ok
0x0001,13,,,,,,,,Err
0x0002,13,582,85,0.0,0,0.0,0.0,,Ok
0x0001,14,,,,,,,,Err
0x0002,14,579,83,0.0,0,0.0,0.0,,Ok
0x0001,15,,,,,,,,Err
0x0002,15,621,83,0.0,0,0.0,0.0,,Ok
0x0001,16,,,,,,,,Err
0x0002,16,627,83,0.0,0,0.0,0.0,,Ok
0x0001,17,,,,,,,,Err
0x0002,17,599,85,0.0,0,0.0,0.0,,Ok
0x0001,18,,,,,,,,Err
0x0002,18,619,84,0.0,0,0.0,0.0,,Ok
0x0001,19,,,,,,,,Err
0x0002,19,584,89,0.0,0,0.0,0.0,,Ok
0x0001,20,,,,,,,,Err
0x0002,20,596,88,0.0,0,0.0,0.0,,Ok
0x0001,21,,,,,,,,Err
0x0002,21,615,95,0.0,0,0.0,0.0,,Ok
0x0001,22,,,,,,,,Err
0x0002,22,618,101,0.0,0,0.0,0.0,,Ok
0x0001,23,,,,,,,,Err
0x0002,23,602,107,0.0,0,0.0,0.0,,Ok
0x0001,24,,,,,,,,Err
0x0002,24,609,107,0.0,0,0.0,0.0,,Ok
0x0001,25,,,,,,,,Err
0x0002,25,600,98,0.0,0,0.0,0.0,,Ok
0x0001,26,,,,,,,,Err
0x0002,26,615,90,0.0,0,0.0,0.0,,Ok
0x0001,27,,,,,,,,Err
0x0002,27,600,85,0.0,0,0.0,0.0,,Ok
0x0001,28,,,,,,,,Err
0x0002,28,603,94,0.0,0,0.0,0.0,,Ok
0x0001,29,,,,,,,,Err
0x0002,29,600,94,0.0,0,0.0,0.0,,Ok
0x0001,30,,,,,,,,Err
0x0002,30,619,100,0.0,0,0.0,0.0,,Ok
0x0001,31,,,,,,,,Err
0x0002,31,610,89,0.0,0,0.0,0.0,,Ok
0x0001,32,,,,,,,,Err
0x0002,32,610,87,0.0,0,0.0,0.0,,Ok
0x0001,33,,,,,,,,Err
0x0002,33,584,93,0.0,0,0.0,0.0,,Ok
0x0001,34,,,,,,,,Err
0x0002,34,613,90,0.0,0,0.0,0.0,,Ok
0x0001,35,,,,,,,,Err
0x0002,35,625,94,0.0,0,0.0,0.0,,Ok
0x0001,36,,,,,,,,Err
0x0002,36,603,88,0.0,0,0.0,0.0,,Ok
0x0001,37,,,,,,,,Err
0x0002,37,622,92,0.0,0,0.0,0.0,,Ok
0x0001,38,,,,,,,,Err
0x0002,38,593,98,0.0,0,0.0,0.0,,Ok
0x0001,39,,,,,,,,Err
0x0002,39,602,94,0.0,0,0.0,0.0,,Ok
0x0001,40,,,,,,,,Err
