Addr,Block,CFO_100ppm,D_cm,LAoA_deg,LFoM,LPDoA_deg,RAoA_deg,Session Stopped,Status
0x0001,0,,,,,,,,Err
0x0002,0,578,276,0.0,0,0.0,0.0,,Ok
0x0001,1,,,,,,,,Err
0x0002,1,597,279,0.0,0,0.0,0.0,,Ok
0x0001,2,,,,,,,,Err
0x0002,2,587,281,0.0,0,0.0,0.0,,Ok
0x0001,3,,,,,,,,Err
0x0002,3,590,282,0.0,0,0.0,0.0,,Ok
0x0001,4,,,,,,,,Err
0x0002,4,599,283,0.0,0,0.0,0.0,,Ok
0x0001,5,,,,,,,,Err
0x0002,5,616,273,0.0,0,0.0,0.0,,Ok
0x0001,6,,,,,,,,Err
0x0002,6,615,282,0.0,0,0.0,0.0,,Ok
0x0001,7,,,,,,,,Err
0x0002,7,633,280,0.0,0,0.0,0.0,,Ok
0x0001,8,,,,,,,,Err
0x0002,8,636,266,0.0,0,0.0,0.0,,Ok
0x0001,9,,,,,,,,Err
0x0002,9,625,279,0.0,0,0.0,0.0,,Ok
0x0001,10,,,,,,,,Err
0x0002,10,602,282,0.0,0,0.0,0.0,,Ok
0x0001,11,,,,,,,,Err
0x0002,11,610,281,0.0,0,0.0,0.0,,Ok
0x0001,12,,,,,,,,Err
0x0002,12,627,281,0.0,0,0.0,0.0,,Ok
0x0001,13,,,,,,,,Err
0x0002,13,630,279,0.0,0,0.0,0.0,,Ok
0x0001,14,,,,,,,,Err
0x0002,14,603,207,0.0,0,0.0,0.0,,Ok
0x0001,15,,,,,,,,Err
0x0002,15,648,214,0.0,0,0.0,0.0,,Ok
0x0001,16,,,,,,,,Err
0x0002,16,600,196,0.0,0,0.0,0.0,,Ok
0x0001,17,,,,,,,,Err
0x0002,17,622,280,0.0,0,0.0,0.0,,Ok
0x0001,18,,,,,,,,Err
0x0002,18,610,265,0.0,0,0.0,0.0,,Ok
0x0001,19,,,,,,,,Err
0x0002,19,639,231,0.0,0,0.0,0.0,,Ok
0x0001,20,,,,,,,,Err
0x0002,20,588,281,0.0,0,0.0,0.0,,Ok
0x0001,21,,,,,,,,Err
0x0002,21,621,227,0.0,0,0.0,0.0,,Ok
0x0001,22,,,,,,,,Err
0x0002,22,622,280,0.0,0,0.0,0.0,,Ok
0x0001,23,,,,,,,,Err
0x0002,23,621,282,0.0,0,0.0,0.0,,Ok
0x0001,24,,,,,,,,Err
0x0002,24,651,280,0.0,0,0.0,0.0,,Ok
0x0001,25,,,,,,,,Err
0x0002,25,618,283,0.0,0,0.0,0.0,,Ok
0x0001,26,,,,,,,,Err
0x0002,26,615,280,0.0,0,0.0,0.0,,Ok
0x0001,27,,,,,,,,Err
0x0002,27,642,280,0.0,0,0.0,0.0,,Ok
0x0001,28,,,,,,,,Err
0x0002,28,602,283,0.0,0,0.0,0.0,,Ok
0x0001,29,,,,,,,,Err
0x0002,29,606,282,0.0,0,0.0,0.0,,Ok
0x0001,30,,,,,,,,Err
0x0002,30,615,280,0.0,0,0.0,0.0,,Ok
0x0001,31,,,,,,,,Err
0x0002,31,615,282,0.0,0,0.0,0.0,,Ok
0x0001,32,,,,,,,,Err
0x0002,32,642,282,0.0,0,0.0,0.0,,Ok
0x0001,33,,,,,,,,Err
0x0002,33,643,282,0.0,0,0.0,0.0,,Ok
0x0001,34,,,,,,,,Err
0x0002,34,616,281,0.0,0,0.0,0.0,,Ok
0x0001,35,,,,,,,,Err
0x0002,35,612,281,0.0,0,0.0,0.0,,Ok
0x0001,36,,,,,,,,Err
0x0002,36,636,284,0.0,0,0.0,0.0,,Ok
0x0001,37,,,,,,,,Err
0x0002,37,607,281,0.0,0,0.0,0.0,,Ok
0x0001,38,,,,,,,,Err
0x0002,38,609,279,0.0,0,0.0,0.0,,Ok
0x0001,39,,,,,,,,Err
0x0002,39,630,281,0.0,0,0.0,0.0,,Ok
0x0001,40,,,,,,,,Err
0x0002,40,619,281,0.0,0,0.0,0.0,,Ok
0x0001,41,,,,,,,,Err
0x0002,41,630,281,0.0,0,0.0,0.0,,Ok
0x0001,42,,,,,,,,Err
0x0002,42,600,283,0.0,0,0.0,0.0,,Ok
0x0001,43,,,,,,,,Err
0x0002,43,627,288,0.0,0,0.0,0.0,,Ok
0x0001,44,,,,,,,,Err
0x0002,44,622,282,0.0,0,0.0,0.0,,Ok
0x0001,45,,,,,,,,Err
0x0002,45,610,284,0.0,0,0.0,0.0,,Ok
0x0001,46,,,,,,,,Err
0x0002,46,643,283,0.0,0,0.0,0.0,,Ok
0x0001,47,,,,,,,,Err
0x0002,47,636,280,0.0,0,0.0,0.0,,Ok
0x0001,48,,,,,,,,Err
0x0002,48,649,279,0.0,0,0.0,0.0,,Ok
0x0001,49,,,,,,,,Err
0x0002,49,625,281,0.0,0,0.0,0.0,,Ok
0x0001,50,,,,,,,,Err
0x0002,50,642,284,0.0,0,0.0,0.0,,Ok
0x0001,51,,,,,,,,Err
0x0002,51,625,216,0.0,0,0.0,0.0,,Ok
0x0001,52,,,,,,,,Err
0x0002,52,643,230,0.0,0,0.0,0.0,,Ok
0x0001,53,,,,,,,,Err
0x0002,53,633,217,0.0,0,0.0,0.0,,Ok
0x0001,54,,,,,,,,Err
0x0002,54,627,233,0.0,0,0.0,0.0,,Ok
0x0001,55,,,,,,,,Err
0x0002,55,603,264,0.0,0,0.0,0.0,,Ok
0x0001,56,,,,,,,,Err
0x0002,56,643,279,0.0,0,0.0,0.0,,Ok
0x0001,57,,,,,,,,Err
0x0002,57,633,276,0.0,0,0.0,0.0,,Ok
0x0001,58,,,,,,,,Err
0x0002,58,610,234,0.0,0,0.0,0.0,,Ok
0x0001,59,,,,,,,,Err
0x0002,59,627,179,0.0,0,0.0,0.0,,Ok
0x0001,60,,,,,,,,Err
0x0002,60,642,181,0.0,0,0.0,0.0,,Ok
0x0001,61,,,,,,,,Err
0x0002,61,630,177,0.0,0,0.0,0.0,,Ok
0x0001,62,,,,,,,,Err
0x0002,62,657,213,0.0,0,0.0,0.0,,Ok
0x0001,63,,,,,,,,Err
0x0002,63,634,252,0.0,0,0.0,0.0,,Ok
0x0001,64,,,,,,,,Err
0x0002,64,649,177,0.0,0,0.0,0.0,,Ok
0x0001,65,,,,,,,,Err
0x0002,65,624,180,0.0,0,0.0,0.0,,Ok
0x0001,66,,,,,,,,Err
0x0002,66,625,235,0.0,0,0.0,0.0,,Ok
0x0001,67,,,,,,,,Err
0x0002,67,615,246,0.0,0,0.0,0.0,,Ok
0x0001,68,,,,,,,,Err
0x0002,68,621,185,0.0,0,0.0,0.0,,Ok
0x0001,69,,,,,,,,Err
0x0002,69,624,182,0.0,0,0.0,0.0,,Ok
0x0001,70,,,,,,,,Err
0x0002,70,625,234,0.0,0,0.0,0.0,,Ok
0x0001,71,,,,,,,,Err
0x0002,71,630,179,0.0,0,0.0,0.0,,Ok
0x0001,72,,,,,,,,Err
0x0002,72,669,252,0.0,0,0.0,0.0,,Ok
0x0001,73,,,,,,,,Err
0x0002,73,637,214,0.0,0,0.0,0.0,,Ok
0x0001,74,,,,,,,,Err
0x0002,74,624,181,0.0,0,0.0,0.0,,Ok
0x0001,75,,,,,,,,Err
0x0002,75,628,183,0.0,0,0.0,0.0,,Ok
0x0001,76,,,,,,,,Err
0x0002,76,628,179,0.0,0,0.0,0.0,,Ok
0x0001,77,,,,,,,,Err
0x0002,77,633,218,0.0,0,0.0,0.0,,Ok
0x0001,78,,,,,,,,Err
0x0002,78,612,174,0.0,0,0.0,0.0,,Ok
0x0001,79,,,,,,,,Err
0x0002,79,639,174,0.0,0,0.0,0.0,,Ok
0x0001,80,,,,,,,,Err
0x0002,80,654,196,0.0,0,0.0,0.0,,Ok
0x0001,81,,,,,,,,Err
0x0002,81,639,216,0.0,0,0.0,0.0,,Ok
0x0001,82,,,,,,,,Err
0x0002,82,621,265,0.0,0,0.0,0.0,,Ok
0x0001,83,,,,,,,,Err
0x0002,83,631,266,0.0,0,0.0,0.0,,Ok
0x0001,84,,,,,,,,Err
0x0002,84,633,198,0.0,0,0.0,0.0,,Ok
0x0001,85,,,,,,,,Err
0x0002,85,615,234,0.0,0,0.0,0.0,,Ok
0x0001,86,,,,,,,,Err
0x0002,86,636,183,0.0,0,0.0,0.0,,Ok
0x0001,87,,,,,,,,Err
0x0002,87,639,177,0.0,0,0.0,0.0,,Ok
0x0001,88,,,,,,,,Err
0x0002,88,634,214,0.0,0,0.0,0.0,,Ok
0x0001,89,,,,,,,,Err
0x0002,89,612,233,0.0,0,0.0,0.0,,Ok
0x0001,90,,,,,,,,Err
0x0002,90,622,212,0.0,0,0.0,0.0,,Ok
0x0001,91,,,,,,,,Err
0x0002,91,639,280,0.0,0,0.0,0.0,,Ok
0x0001,92,,,,,,,,Err
0x0002,92,625,231,0.0,0,0.0,0.0,,Ok
0x0001,93,,,,,,,,Err
0x0002,93,633,282,0.0,0,0.0,0.0,,Ok
0x0001,94,,,,,,,,Err
0x0002,94,637,248,0.0,0,0.0,0.0,,Ok
0x0001,95,,,,,,,,Err
0x0002,95,646,227,0.0,0,0.0,0.0,,Ok
0x0001,96,,,,,,,,Err
0x0002,96,661,281,0.0,0,0.0,0.0,,Ok
0x0001,97,,,,,,,,Err
0x0002,97,610,220,0.0,0,0.0,0.0,,Ok
0x0001,98,,,,,,,,Err
0x0002,98,630,266,0.0,0,0.0,0.0,,Ok
0x0001,99,,,,,,,,Err
0x0002,99,655,248,0.0,0,0.0,0.0,,Ok
0x0001,100,,,,,,,,Err
0x0002,100,652,283,0.0,0,0.0,0.0,,Ok
0x0001,101,,,,,,,,Err
0x0002,101,657,284,0.0,0,0.0,0.0,,Ok
0x0001,102,,,,,,,,Err
0x0002,102,622,283,0.0,0,0.0,0.0,,Ok
0x0001,103,,,,,,,,Err
0x0002,103,645,283,0.0,0,0.0,0.0,,Ok
0x0001,104,,,,,,,,Err
0x0002,104,648,281,0.0,0,0.0,0.0,,Ok
0x0001,105,,,,,,,,Err
