Addr,Block,CFO_100ppm,D_cm,LAoA_deg,LFoM,LPDoA_deg,RAoA_deg,Session Stopped,Status
0x0001,0,,,,,,,,Err
0x0002,0,678,428,0.0,0,0.0,0.0,,Ok
0x0001,1,,,,,,,,Err
0x0002,1,634,374,0.0,0,0.0,0.0,,Ok
0x0001,2,,,,,,,,Err
0x0002,2,643,484,0.0,0,0.0,0.0,,Ok
0x0001,3,,,,,,,,Err
0x0002,3,660,455,0.0,0,0.0,0.0,,Ok
0x0001,4,,,,,,,,Err
0x0002,4,654,515,0.0,0,0.0,0.0,,Ok
0x0001,5,,,,,,,,Err
0x0002,5,657,397,0.0,0,0.0,0.0,,Ok
0x0001,6,,,,,,,,Err
0x0002,6,637,513,0.0,0,0.0,0.0,,Ok
0x0001,7,,,,,,,,Err
0x0002,7,652,377,0.0,0,0.0,0.0,,Ok
0x0001,8,,,,,,,,Err
0x0002,8,649,508,0.0,0,0.0,0.0,,Ok
0x0001,9,,,,,,,,Err
0x0002,9,634,483,0.0,0,0.0,0.0,,Ok
0x0001,10,,,,,,,,Err
0x0002,10,594,487,0.0,0,0.0,0.0,,Ok
0x0001,11,,,,,,,,Err
0x0002,11,646,384,0.0,0,0.0,0.0,,Ok
0x0001,12,,,,,,,,Err
0x0002,12,672,522,0.0,0,0.0,0.0,,Ok
0x0001,13,,,,,,,,Err
0x0002,13,672,492,0.0,0,0.0,0.0,,Ok
0x0001,14,,,,,,,,Err
0x0002,14,637,492,0.0,0,0.0,0.0,,Ok
0x0001,15,,,,,,,,Err
0x0002,15,652,477,0.0,0,0.0,0.0,,Ok
0x0001,16,,,,,,,,Err
0x0002,16,661,463,0.0,0,0.0,0.0,,Ok
0x0001,17,,,,,,,,Err
0x0002,17,640,493,0.0,0,0.0,0.0,,Ok
0x0001,18,,,,,,,,Err
0x0002,18,648,430,0.0,0,0.0,0.0,,Ok
0x0001,19,,,,,,,,Err
0x0002,19,633,495,0.0,0,0.0,0.0,,Ok
0x0001,20,,,,,,,,Err
0x0002,20,670,486,0.0,0,0.0,0.0,,Ok
0x0001,21,,,,,,,,Err
0x0002,21,663,492,0.0,0,0.0,0.0,,Ok
0x0001,22,,,,,,,,Err
0x0002,22,640,488,0.0,0,0.0,0.0,,Ok
0x0001,23,,,,,,,,Err
0x0002,23,634,482,0.0,0,0.0,0.0,,Ok
