Addr,Block,CFO_100ppm,D_cm,LAoA_deg,LFoM,LPDoA_deg,RAoA_deg,Session Stopped,Status
0x0001,0,,,,,,,,Err
0x0002,0,597,291,0.0,0,0.0,0.0,,Ok
0x0001,1,,,,,,,,Err
0x0002,1,606,436,0.0,0,0.0,0.0,,Ok
0x0001,2,,,,,,,,Err
0x0002,2,575,376,0.0,0,0.0,0.0,,Ok
0x0001,3,,,,,,,,Err
0x0002,3,587,295,0.0,0,0.0,0.0,,Ok
0x0001,4,,,,,,,,Err
0x0002,4,606,271,0.0,0,0.0,0.0,,Ok
0x0001,5,,,,,,,,Err
0x0002,5,590,532,0.0,0,0.0,0.0,,Ok
0x0001,6,,,,,,,,Err
0x0002,6,599,272,0.0,0,0.0,0.0,,Ok
0x0001,7,,,,,,,,Err
0x0002,7,619,428,0.0,0,0.0,0.0,,Ok
0x0001,8,,,,,,,,Err
0x0002,8,621,429,0.0,0,0.0,0.0,,Ok
0x0001,9,,,,,,,,Err
0x0002,9,612,426,0.0,0,0.0,0.0,,Ok
0x0001,10,,,,,,,,Err
0x0002,10,593,399,0.0,0,0.0,0.0,,Ok
0x0001,11,,,,,,,,Err
0x0002,11,613,438,0.0,0,0.0,0.0,,Ok
0x0001,12,,,,,,,,Err
0x0002,12,618,269,0.0,0,0.0,0.0,,Ok
0x0001,13,,,,,,,,Err
0x0002,13,618,275,0.0,0,0.0,0.0,,Ok
0x0001,14,,,,,,,,Err
0x0002,14,639,273,0.0,0,0.0,0.0,,Ok
0x0001,15,,,,,,,,Err
0x0002,15,607,381,0.0,0,0.0,0.0,,Ok
0x0001,16,,,,,,,,Err
0x0002,16,622,309,0.0,0,0.0,0.0,,Ok
0x0001,17,,,,,,,,Err
0x0002,17,610,268,0.0,0,0.0,0.0,,Ok
0x0001,18,,,,,,,,Err
0x0002,18,609,279,0.0,0,0.0,0.0,,Ok
0x0001,19,,,,,,,,Err
0x0002,19,618,271,0.0,0,0.0,0.0,,Ok
0x0001,20,,,,,,,,Err
0x0002,20,622,325,0.0,0,0.0,0.0,,Ok
0x0001,21,,,,,,,,Err
0x0002,21,616,268,0.0,0,0.0,0.0,,Ok
0x0001,22,,,,,,,,Err
0x0002,22,602,342,0.0,0,0.0,0.0,,Ok
0x0001,23,,,,,,,,Err
0x0002,23,609,270,0.0,0,0.0,0.0,,Ok
0x0001,24,,,,,,,,Err
0x0002,24,616,271,0.0,0,0.0,0.0,,Ok
0x0001,25,,,,,,,,Err
0x0002,25,603,281,0.0,0,0.0,0.0,,Ok
0x0001,26,,,,,,,,Err
0x0002,26,628,271,0.0,0,0.0,0.0,,Ok
0x0001,27,,,,,,,,Err
0x0002,27,637,277,0.0,0,0.0,0.0,,Ok
0x0001,28,,,,,,,,Err
0x0002,28,621,278,0.0,0,0.0,0.0,,Ok
0x0001,29,,,,,,,,Err
0x0002,29,593,273,0.0,0,0.0,0.0,,Ok
0x0001,30,,,,,,,,Err
0x0002,30,630,262,0.0,0,0.0,0.0,,Ok
0x0001,31,,,,,,,,Err
0x0002,31,627,348,0.0,0,0.0,0.0,,Ok
0x0001,32,,,,,,,,Err
0x0002,32,625,450,0.0,0,0.0,0.0,,Ok
0x0001,33,,,,,,,,Err
0x0002,33,597,363,0.0,0,0.0,0.0,,Ok
0x0001,34,,,,,,,,Err
0x0002,34,612,430,0.0,0,0.0,0.0,,Ok
0x0001,35,,,,,,,,Err
0x0002,35,627,344,0.0,0,0.0,0.0,,Ok
0x0001,36,,,,,,,,Err
0x0002,36,634,297,0.0,0,0.0,0.0,,Ok
0x0001,37,,,,,,,,Err
0x0002,37,615,274,0.0,0,0.0,0.0,,Ok
0x0001,38,,,,,,,,Err
0x0002,38,619,327,0.0,0,0.0,0.0,,Ok
0x0001,39,,,,,,,,Err
0x0002,39,590,261,0.0,0,0.0,0.0,,Ok
0x0001,40,,,,,,,,Err
0x0002,40,640,315,0.0,0,0.0,0.0,,Ok
0x0001,41,,,,,,,,Err
0x0002,41,630,266,0.0,0,0.0,0.0,,Ok
0x0001,42,,,,,,,,Err
0x0002,42,628,289,0.0,0,0.0,0.0,,Ok
0x0001,43,,,,,,,,Err
0x0002,43,652,345,0.0,0,0.0,0.0,,Ok
0x0001,44,,,,,,,,Err
0x0002,44,619,274,0.0,0,0.0,0.0,,Ok
0x0001,45,,,,,,,,Err
0x0002,45,634,267,0.0,0,0.0,0.0,,Ok
0x0001,46,,,,,,,,Err
0x0002,46,636,325,0.0,0,0.0,0.0,,Ok
0x0001,47,,,,,,,,Err
0x0002,47,642,310,0.0,0,0.0,0.0,,Ok
0x0001,48,,,,,,,,Err
0x0002,48,619,377,0.0,0,0.0,0.0,,Ok
0x0001,49,,,,,,,,Err
0x0002,49,610,269,0.0,0,0.0,0.0,,Ok
0x0001,50,,,,,,,,Err
0x0002,50,602,267,0.0,0,0.0,0.0,,Ok
0x0001,51,,,,,,,,Err
0x0002,51,633,271,0.0,0,0.0,0.0,,Ok
0x0001,52,,,,,,,,Err
0x0002,52,615,429,0.0,0,0.0,0.0,,Ok
0x0001,53,,,,,,,,Err
0x0002,53,633,263,0.0,0,0.0,0.0,,Ok
0x0001,54,,,,,,,,Err
0x0002,54,648,293,0.0,0,0.0,0.0,,Ok
0x0001,55,,,,,,,,Err
0x0002,55,612,340,0.0,0,0.0,0.0,,Ok
0x0001,56,,,,,,,,Err
0x0002,56,649,275,0.0,0,0.0,0.0,,Ok
0x0001,57,,,,,,,,Err
0x0002,57,630,379,0.0,0,0.0,0.0,,Ok
0x0001,58,,,,,,,,Err
0x0002,58,660,309,0.0,0,0.0,0.0,,Ok
0x0001,59,,,,,,,,Err
0x0002,59,631,413,0.0,0,0.0,0.0,,Ok
0x0001,60,,,,,,,,Err
0x0002,60,666,302,0.0,0,0.0,0.0,,Ok
0x0001,61,,,,,,,,Err
0x0002,61,625,360,0.0,0,0.0,0.0,,Ok
0x0001,62,,,,,,,,Err
0x0002,62,637,364,0.0,0,0.0,0.0,,Ok
0x0001,63,,,,,,,,Err
0x0002,63,634,310,0.0,0,0.0,0.0,,Ok
0x0001,64,,,,,,,,Err
0x0002,64,634,360,0.0,0,0.0,0.0,,Ok
0x0001,65,,,,,,,,Err
0x0002,65,625,357,0.0,0,0.0,0.0,,Ok
0x0001,66,,,,,,,,Err
0x0002,66,610,324,0.0,0,0.0,0.0,,Ok
0x0001,67,,,,,,,,Err
0x0002,67,609,428,0.0,0,0.0,0.0,,Ok
0x0001,68,,,,,,,,Err
0x0002,68,639,370,0.0,0,0.0,0.0,,Ok
0x0001,69,,,,,,,,Err
0x0002,69,610,343,0.0,0,0.0,0.0,,Ok
0x0001,70,,,,,,,,Err
0x0002,70,652,358,0.0,0,0.0,0.0,,Ok
0x0001,71,,,,,,,,Err
0x0002,71,625,329,0.0,0,0.0,0.0,,Ok
0x0001,72,,,,,,,,Err
