Addr,Block,CFO_100ppm,D_cm,LAoA_deg,LFoM,LPDoA_deg,RAoA_deg,Session Stopped,Status
0x0001,0,,,,,,,,Err
0x0002,0,694,277,0.0,0,0.0,0.0,,Ok
0x0001,1,,,,,,,,Err
0x0002,1,639,280,0.0,0,0.0,0.0,,Ok
0x0001,2,,,,,,,,Err
0x0002,2,695,279,0.0,0,0.0,0.0,,Ok
0x0001,3,,,,,,,,Err
0x0002,3,676,281,0.0,0,0.0,0.0,,Ok
0x0001,4,,,,,,,,Err
0x0002,4,658,280,0.0,0,0.0,0.0,,Ok
0x0001,5,,,,,,,,Err
0x0002,5,692,281,0.0,0,0.0,0.0,,Ok
0x0001,6,,,,,,,,Err
0x0002,6,655,280,0.0,0,0.0,0.0,,Ok
0x0001,7,,,,,,,,Err
0x0002,7,673,280,0.0,0,0.0,0.0,,Ok
0x0001,8,,,,,,,,Err
0x0002,8,639,280,0.0,0,0.0,0.0,,Ok
0x0001,9,,,,,,,,Err
0x0002,9,670,280,0.0,0,0.0,0.0,,Ok
0x0001,10,,,,,,,,Err
0x0002,10,666,282,0.0,0,0.0,0.0,,Ok
0x0001,11,,,,,,,,Err
0x0002,11,686,282,0.0,0,0.0,0.0,,Ok
0x0001,12,,,,,,,,Err
0x0002,12,680,280,0.0,0,0.0,0.0,,Ok
0x0001,13,,,,,,,,Err
0x0002,13,683,283,0.0,0,0.0,0.0,,Ok
0x0001,14,,,,,,,,Err
0x0002,14,649,281,0.0,0,0.0,0.0,,Ok
0x0001,15,,,,,,,,Err
0x0002,15,669,281,0.0,0,0.0,0.0,,Ok
0x0001,16,,,,,,,,Err
0x0002,16,642,280,0.0,0,0.0,0.0,,Ok
0x0001,17,,,,,,,,Err
0x0002,17,666,280,0.0,0,0.0,0.0,,Ok
0x0001,18,,,,,,,,Err
0x0002,18,676,277,0.0,0,0.0,0.0,,Ok
0x0001,19,,,,,,,,Err
0x0002,19,649,279,0.0,0,0.0,0.0,,Ok
0x0001,20,,,,,,,,Err
0x0002,20,670,281,0.0,0,0.0,0.0,,Ok
0x0001,21,,,,,,,,Err
0x0002,21,691,280,0.0,0,0.0,0.0,,Ok
0x0001,22,,,,,,,,Err
0x0002,22,679,278,0.0,0,0.0,0.0,,Ok
0x0001,23,,,,,,,,Err
0x0002,23,686,286,0.0,0,0.0,0.0,,Ok
0x0001,24,,,,,,,,Err
0x0002,24,698,280,0.0,0,0.0,0.0,,Ok
0x0001,25,,,,,,,,Err
0x0002,25,686,281,0.0,0,0.0,0.0,,Ok
0x0001,26,,,,,,,,Err
0x0002,26,679,281,0.0,0,0.0,0.0,,Ok
0x0001,27,,,,,,,,Err
0x0002,27,689,284,0.0,0,0.0,0.0,,Ok
0x0001,28,,,,,,,,Err
0x0002,28,669,280,0.0,0,0.0,0.0,,Ok
0x0001,29,,,,,,,,Err
0x0002,29,686,279,0.0,0,0.0,0.0,,Ok
0x0001,30,,,,,,,,Err
0x0002,30,661,280,0.0,0,0.0,0.0,,Ok
0x0001,31,,,,,,,,Err
0x0002,31,678,278,0.0,0,0.0,0.0,,Ok
0x0001,32,,,,,,,,Err
0x0002,32,694,280,0.0,0,0.0,0.0,,Ok
0x0001,33,,,,,,,,Err
0x0002,33,689,280,0.0,0,0.0,0.0,,Ok
0x0001,34,,,,,,,,Err
0x0002,34,685,281,0.0,0,0.0,0.0,,Ok
0x0001,35,,,,,,,,Err
0x0002,35,694,280,0.0,0,0.0,0.0,,Ok
0x0001,36,,,,,,,,Err
0x0002,36,670,280,0.0,0,0.0,0.0,,Ok
0x0001,37,,,,,,,,Err
0x0002,37,657,281,0.0,0,0.0,0.0,,Ok
0x0001,38,,,,,,,,Err
0x0002,38,694,279,0.0,0,0.0,0.0,,Ok
0x0001,39,,,,,,,,Err
0x0002,39,685,279,0.0,0,0.0,0.0,,Ok
0x0001,40,,,,,,,,Err
0x0002,40,689,277,0.0,0,0.0,0.0,,Ok
0x0001,41,,,,,,,,Err
0x0002,41,694,281,0.0,0,0.0,0.0,,Ok
0x0001,42,,,,,,,,Err
0x0002,42,689,279,0.0,0,0.0,0.0,,Ok
0x0001,43,,,,,,,,Err
0x0002,43,669,279,0.0,0,0.0,0.0,,Ok
0x0001,44,,,,,,,,Err
0x0002,44,683,280,0.0,0,0.0,0.0,,Ok
0x0001,45,,,,,,,,Err
0x0002,45,660,279,0.0,0,0.0,0.0,,Ok
0x0001,46,,,,,,,,Err
0x0002,46,686,280,0.0,0,0.0,0.0,,Ok
0x0001,47,,,,,,,,Err
0x0002,47,621,280,0.0,0,0.0,0.0,,Ok
0x0001,48,,,,,,,,Err
0x0002,48,648,281,0.0,0,0.0,0.0,,Ok
0x0001,49,,,,,,,,Err
0x0002,49,627,280,0.0,0,0.0,0.0,,Ok
0x0001,50,,,,,,,,Err
0x0002,50,628,280,0.0,0,0.0,0.0,,Ok
0x0001,51,,,,,,,,Err
0x0002,51,618,283,0.0,0,0.0,0.0,,Ok
0x0001,52,,,,,,,,Err
0x0002,52,615,280,0.0,0,0.0,0.0,,Ok
0x0001,53,,,,,,,,Err
0x0002,53,610,280,0.0,0,0.0,0.0,,Ok
0x0001,54,,,,,,,,Err
0x0002,54,615,279,0.0,0,0.0,0.0,,Ok
0x0001,55,,,,,,,,Err
0x0002,55,630,280,0.0,0,0.0,0.0,,Ok
0x0001,56,,,,,,,,Err
0x0002,56,630,279,0.0,0,0.0,0.0,,Ok
0x0001,57,,,,,,,,Err
0x0002,57,624,280,0.0,0,0.0,0.0,,Ok
0x0001,58,,,,,,,,Err
0x0002,58,630,279,0.0,0,0.0,0.0,,Ok
0x0001,59,,,,,,,,Err
0x0002,59,625,279,0.0,0,0.0,0.0,,Ok
0x0001,60,,,,,,,,Err
0x0002,60,639,281,0.0,0,0.0,0.0,,Ok
0x0001,61,,,,,,,,Err
0x0002,61,615,278,0.0,0,0.0,0.0,,Ok
0x0001,62,,,,,,,,Err
0x0002,62,612,280,0.0,0,0.0,0.0,,Ok
0x0001,63,,,,,,,,Err
0x0002,63,625,283,0.0,0,0.0,0.0,,Ok
0x0001,64,,,,,,,,Err
0x0002,64,631,278,0.0,0,0.0,0.0,,Ok
0x0001,65,,,,,,,,Err
0x0002,65,646,279,0.0,0,0.0,0.0,,Ok
0x0001,66,,,,,,,,Err
0x0002,66,630,280,0.0,0,0.0,0.0,,Ok
0x0001,67,,,,,,,,Err
0x0002,67,652,280,0.0,0,0.0,0.0,,Ok
0x0001,68,,,,,,,,Err
0x0002,68,621,279,0.0,0,0.0,0.0,,Ok
0x0001,69,,,,,,,,Err
0x0002,69,652,280,0.0,0,0.0,0.0,,Ok
0x0001,70,,,,,,,,Err
0x0002,70,661,281,0.0,0,0.0,0.0,,Ok
0x0001,71,,,,,,,,Err
0x0002,71,657,280,0.0,0,0.0,0.0,,Ok
0x0001,72,,,,,,,,Err
0x0002,72,630,279,0.0,0,0.0,0.0,,Ok
0x0001,73,,,,,,,,Err
0x0002,73,622,279,0.0,0,0.0,0.0,,Ok
0x0001,74,,,,,,,,Err
0x0002,74,643,276,0.0,0,0.0,0.0,,Ok
0x0001,75,,,,,,,,Err
0x0002,75,609,277,0.0,0,0.0,0.0,,Ok
0x0001,76,,,,,,,,Err
0x0002,76,615,279,0.0,0,0.0,0.0,,Ok
0x0001,77,,,,,,,,Err
0x0002,77,621,281,0.0,0,0.0,0.0,,Ok
0x0001,78,,,,,,,,Err
0x0002,78,606,280,0.0,0,0.0,0.0,,Ok
0x0001,79,,,,,,,,Err
