Addr,Block,CFO_100ppm,D_cm,LAoA_deg,LFoM,LPDoA_deg,RAoA_deg,Session Stopped,Status
0x0001,0,,,,,,,,Err
0x0002,0,,,,,,,,Err
0x0001,1,,,,,,,,Err
0x0002,1,584,296,0.0,0,0.0,0.0,,Ok
0x0001,2,,,,,,,,Err
0x0002,2,606,310,0.0,0,0.0,0.0,,Ok
0x0001,3,,,,,,,,Err
0x0002,3,564,318,0.0,0,0.0,0.0,,Ok
0x0001,4,,,,,,,,Err
0x0002,4,599,304,0.0,0,0.0,0.0,,Ok
0x0001,5,,,,,,,,Err
0x0002,5,606,302,0.0,0,0.0,0.0,,Ok
0x0001,6,,,,,,,,Err
0x0002,6,603,302,0.0,0,0.0,0.0,,Ok
0x0001,7,,,,,,,,Err
0x0002,7,628,304,0.0,0,0.0,0.0,,Ok
0x0001,8,,,,,,,,Err
0x0002,8,610,305,0.0,0,0.0,0.0,,Ok
0x0001,9,,,,,,,,Err
0x0002,9,604,303,0.0,0,0.0,0.0,,Ok
0x0001,10,,,,,,,,Err
0x0002,10,588,301,0.0,0,0.0,0.0,,Ok
0x0001,11,,,,,,,,Err
0x0002,11,631,303,0.0,0,0.0,0.0,,Ok
0x0001,12,,,,,,,,Err
0x0002,12,593,297,0.0,0,0.0,0.0,,Ok
0x0001,13,,,,,,,,Err
0x0002,13,593,306,0.0,0,0.0,0.0,,Ok
0x0001,14,,,,,,,,Err
0x0002,14,624,304,0.0,0,0.0,0.0,,Ok
0x0001,15,,,,,,,,Err
0x0002,15,624,300,0.0,0,0.0,0.0,,Ok
0x0001,16,,,,,,,,Err
0x0002,16,634,306,0.0,0,0.0,0.0,,Ok
0x0001,17,,,,,,,,Err
0x0002,17,618,301,0.0,0,0.0,0.0,,Ok
0x0001,18,,,,,,,,Err
0x0002,18,591,300,0.0,0,0.0,0.0,,Ok
0x0001,19,,,,,,,,Err
0x0002,19,637,299,0.0,0,0.0,0.0,,Ok
0x0001,20,,,,,,,,Err
0x0002,20,618,306,0.0,0,0.0,0.0,,Ok
0x0001,21,,,,,,,,Err
0x0002,21,630,300,0.0,0,0.0,0.0,,Ok
0x0001,22,,,,,,,,Err
0x0002,22,654,309,0.0,0,0.0,0.0,,Ok
0x0001,23,,,,,,,,Err
0x0002,23,613,304,0.0,0,0.0,0.0,,Ok
0x0001,24,,,,,,,,Err
0x0002,24,624,303,0.0,0,0.0,0.0,,Ok
0x0001,25,,,,,,,,Err
0x0002,25,590,302,0.0,0,0.0,0.0,,Ok
0x0001,26,,,,,,,,Err
0x0002,26,627,304,0.0,0,0.0,0.0,,Ok
0x0001,27,,,,,,,,Err
0x0002,27,603,302,0.0,0,0.0,0.0,,Ok
0x0001,28,,,,,,,,Err
0x0002,28,639,307,0.0,0,0.0,0.0,,Ok
0x0001,29,,,,,,,,Err
0x0002,29,596,302,0.0,0,0.0,0.0,,Ok
0x0001,30,,,,,,,,Err
0x0002,30,569,303,0.0,0,0.0,0.0,,Ok
0x0001,31,,,,,,,,Err
0x0002,31,613,305,0.0,0,0.0,0.0,,Ok
0x0001,32,,,,,,,,Err
0x0002,32,607,310,0.0,0,0.0,0.0,,Ok
0x0001,33,,,,,,,,Err
0x0002,33,602,305,0.0,0,0.0,0.0,,Ok
0x0001,34,,,,,,,,Err
0x0002,34,615,307,0.0,0,0.0,0.0,,Ok
0x0001,35,,,,,,,,Err
0x0002,35,642,306,0.0,0,0.0,0.0,,Ok
0x0001,36,,,,,,,,Err
0x0002,36,622,304,0.0,0,0.0,0.0,,Ok
0x0001,37,,,,,,,,Err
0x0002,37,612,304,0.0,0,0.0,0.0,,Ok
0x0001,38,,,,,,,,Err
0x0002,38,619,312,0.0,0,0.0,0.0,,Ok
0x0001,39,,,,,,,,Err
0x0002,39,622,311,0.0,0,0.0,0.0,,Ok
0x0001,40,,,,,,,,Err
0x0002,40,619,309,0.0,0,0.0,0.0,,Ok
0x0001,41,,,,,,,,Err
0x0002,41,630,310,0.0,0,0.0,0.0,,Ok
0x0001,42,,,,,,,,Err
0x0002,42,634,308,0.0,0,0.0,0.0,,Ok
0x0001,43,,,,,,,,Err
0x0002,43,613,309,0.0,0,0.0,0.0,,Ok
0x0001,44,,,,,,,,Err
0x0002,44,602,311,0.0,0,0.0,0.0,,Ok
0x0001,45,,,,,,,,Err
0x0002,45,648,304,0.0,0,0.0,0.0,,Ok
0x0001,46,,,,,,,,Err
0x0002,46,609,302,0.0,0,0.0,0.0,,Ok
0x0001,47,,,,,,,,Err
0x0002,47,618,307,0.0,0,0.0,0.0,,Ok
0x0001,48,,,,,,,,Err
0x0002,48,624,305,0.0,0,0.0,0.0,,Ok
0x0001,49,,,,,,,,Err
0x0002,49,615,300,0.0,0,0.0,0.0,,Ok
0x0001,50,,,,,,,,Err
0x0002,50,615,305,0.0,0,0.0,0.0,,Ok
0x0001,51,,,,,,,,Err
0x0002,51,663,300,0.0,0,0.0,0.0,,Ok
0x0001,52,,,,,,,,Err
0x0002,52,639,301,0.0,0,0.0,0.0,,Ok
0x0001,53,,,,,,,,Err
0x0002,53,609,299,0.0,0,0.0,0.0,,Ok
0x0001,54,,,,,,,,Err
0x0002,54,633,302,0.0,0,0.0,0.0,,Ok
0x0001,55,,,,,,,,Err
0x0002,55,645,303,0.0,0,0.0,0.0,,Ok
0x0001,56,,,,,,,,Err
0x0002,56,625,301,0.0,0,0.0,0.0,,Ok
0x0001,57,,,,,,,,Err
0x0002,57,602,304,0.0,0,0.0,0.0,,Ok
0x0001,58,,,,,,,,Err
0x0002,58,639,301,0.0,0,0.0,0.0,,Ok
0x0001,59,,,,,,,,Err
0x0002,59,609,299,0.0,0,0.0,0.0,,Ok
0x0001,60,,,,,,,,Err
0x0002,60,642,299,0.0,0,0.0,0.0,,Ok
0x0001,61,,,,,,,,Err
0x0002,61,630,298,0.0,0,0.0,0.0,,Ok
0x0001,62,,,,,,,,Err
0x0002,62,636,303,0.0,0,0.0,0.0,,Ok
0x0001,63,,,,,,,,Err
0x0002,63,612,303,0.0,0,0.0,0.0,,Ok
0x0001,64,,,,,,,,Err
0x0002,64,630,297,0.0,0,0.0,0.0,,Ok
0x0001,65,,,,,,,,Err
0x0002,65,630,301,0.0,0,0.0,0.0,,Ok
0x0001,66,,,,,,,,Err
0x0002,66,631,300,0.0,0,0.0,0.0,,Ok
0x0001,67,,,,,,,,Err
0x0002,67,634,299,0.0,0,0.0,0.0,,Ok
0x0001,68,,,,,,,,Err
0x0002,68,625,301,0.0,0,0.0,0.0,,Ok
0x0001,69,,,,,,,,Err
0x0002,69,610,303,0.0,0,0.0,0.0,,Ok
0x0001,70,,,,,,,,Err
0x0002,70,597,305,0.0,0,0.0,0.0,,Ok
0x0001,71,,,,,,,,Err
0x0002,71,590,308,0.0,0,0.0,0.0,,Ok
0x0001,72,,,,,,,,Err
0x0002,72,628,305,0.0,0,0.0,0.0,,Ok
0x0001,73,,,,,,,,Err
0x0002,73,666,299,0.0,0,0.0,0.0,,Ok
0x0001,74,,,,,,,,Err
0x0002,74,619,309,0.0,0,0.0,0.0,,Ok
0x0001,75,,,,,,,,Err
0x0002,75,633,302,0.0,0,0.0,0.0,,Ok
0x0001,76,,,,,,,,Err
0x0002,76,636,302,0.0,0,0.0,0.0,,Ok
0x0001,77,,,,,,,,Err
0x0002,77,615,297,0.0,0,0.0,0.0,,Ok
0x0001,78,,,,,,,,Err
0x0002,78,603,304,0.0,0,0.0,0.0,,Ok
0x0001,79,,,,,,,,Err
0x0002,79,625,300,0.0,0,0.0,0.0,,Ok
0x0001,80,,,,,,,,Err
0x0002,80,615,300,0.0,0,0.0,0.0,,Ok
0x0001,81,,,,,,,,Err
0x0002,81,621,306,0.0,0,0.0,0.0,,Ok
0x0001,82,,,,,,,,Err
0x0002,82,600,307,0.0,0,0.0,0.0,,Ok
0x0001,83,,,,,,,,Err
0x0002,83,627,305,0.0,0,0.0,0.0,,Ok
0x0001,84,,,,,,,,Err
0x0002,84,634,299,0.0,0,0.0,0.0,,Ok
0x0001,85,,,,,,,,Err
0x0002,85,615,302,0.0,0,0.0,0.0,,Ok
0x0001,86,,,,,,,,Err
0x0002,86,627,297,0.0,0,0.0,0.0,,Ok
0x0001,87,,,,,,,,Err
0x0002,87,643,301,0.0,0,0.0,0.0,,Ok
0x0001,88,,,,,,,,Err
0x0002,88,634,299,0.0,0,0.0,0.0,,Ok
0x0001,89,,,,,,,,Err
0x0002,89,633,302,0.0,0,0.0,0.0,,Ok
0x0001,90,,,,,,,,Err
0x0002,90,628,304,0.0,0,0.0,0.0,,Ok
0x0001,91,,,,,,,,Err
0x0002,91,640,302,0.0,0,0.0,0.0,,Ok
0x0001,92,,,,,,,,Err
0x0002,92,643,301,0.0,0,0.0,0.0,,Ok
0x0001,93,,,,,,,,Err
0x0002,93,636,302,0.0,0,0.0,0.0,,Ok
0x0001,94,,,,,,,,Err
0x0002,94,609,306,0.0,0,0.0,0.0,,Ok
0x0001,95,,,,,,,,Err
0x0002,95,624,302,0.0,0,0.0,0.0,,Ok
0x0001,96,,,,,,,,Err
0x0002,96,619,307,0.0,0,0.0,0.0,,Ok
0x0001,97,,,,,,,,Err
0x0002,97,618,301,0.0,0,0.0,0.0,,Ok
0x0001,98,,,,,,,,Err
0x0002,98,628,307,0.0,0,0.0,0.0,,Ok
0x0001,99,,,,,,,,Err
0x0002,99,625,302,0.0,0,0.0,0.0,,Ok
0x0001,100,,,,,,,,Err
0x0002,100,643,304,0.0,0,0.0,0.0,,Ok
0x0001,101,,,,,,,,Err
0x0002,101,607,308,0.0,0,0.0,0.0,,Ok
0x0001,102,,,,,,,,Err
0x0002,102,615,306,0.0,0,0.0,0.0,,Ok
0x0001,103,,,,,,,,Err
0x0002,103,630,309,0.0,0,0.0,0.0,,Ok
0x0001,104,,,,,,,,Err
0x0002,104,664,303,0.0,0,0.0,0.0,,Ok
0x0001,105,,,,,,,,Err
0x0002,105,625,303,0.0,0,0.0,0.0,,Ok
0x0001,106,,,,,,,,Err
0x0002,106,643,303,0.0,0,0.0,0.0,,Ok
0x0001,107,,,,,,,,Err
0x0002,107,637,303,0.0,0,0.0,0.0,,Ok
0x0001,108,,,,,,,,Err
0x0002,108,621,302,0.0,0,0.0,0.0,,Ok
0x0001,109,,,,,,,,Err
0x0002,109,610,302,0.0,0,0.0,0.0,,Ok
0x0001,110,,,,,,,,Err
0x0002,110,621,305,0.0,0,0.0,0.0,,Ok
0x0001,111,,,,,,,,Err
0x0002,111,643,302,0.0,0,0.0,0.0,,Ok
0x0001,112,,,,,,,,Err
