block_index,distance[cm],mac_address,n_measurements,sequence_number,session_handle,status
0,126,0x0001,1,0,1,SUCCESS
1,124,0x0001,1,1,1,SUCCESS
2,127,0x0001,1,2,1,SUCCESS
3,122,0x0001,1,3,1,SUCCESS
4,126,0x0001,1,4,1,SUCCESS
5,84,0x0001,1,5,1,SUCCESS
6,108,0x0001,1,6,1,SUCCESS
7,92,0x0001,1,7,1,SUCCESS
8,96,0x0001,1,8,1,SUCCESS
9,109,0x0001,1,9,1,SUCCESS
10,91,0x0001,1,10,1,SUCCESS
11,92,0x0001,1,11,1,SUCCESS
12,121,0x0001,1,12,1,SUCCESS
13,114,0x0001,1,13,1,SUCCESS
14,113,0x0001,1,14,1,SUCCESS
15,103,0x0001,1,15,1,SUCCESS
16,109,0x0001,1,16,1,SUCCESS
17,107,0x0001,1,17,1,SUCCESS
18,101,0x0001,1,18,1,SUCCESS
19,109,0x0001,1,19,1,SUCCESS
20,106,0x0001,1,20,1,SUCCESS
21,99,0x0001,1,21,1,SUCCESS
22,107,0x0001,1,22,1,SUCCESS
23,101,0x0001,1,23,1,SUCCESS
24,104,0x0001,1,24,1,SUCCESS
25,106,0x0001,1,25,1,SUCCESS
26,108,0x0001,1,26,1,SUCCESS
27,102,0x0001,1,27,1,SUCCESS
28,99,0x0001,1,28,1,SUCCESS
29,106,0x0001,1,29,1,SUCCESS
30,101,0x0001,1,30,1,SUCCESS
31,102,0x0001,1,31,1,SUCCESS
32,98,0x0001,1,32,1,SUCCESS
33,100,0x0001,1,33,1,SUCCESS
34,92,0x0001,1,34,1,SUCCESS
35,96,0x0001,1,35,1,SUCCESS
36,87,0x0001,1,36,1,SUCCESS
37,94,0x0001,1,37,1,SUCCESS
38,94,0x0001,1,38,1,SUCCESS
39,95,0x0001,1,39,1,SUCCESS
40,88,0x0001,1,40,1,SUCCESS
41,74,0x0001,1,41,1,SUCCESS
42,90,0x0001,1,42,1,SUCCESS
43,91,0x0001,1,43,1,SUCCESS
44,,0x0001,1,44,1,RX_TIMEOUT
45,,0x0001,1,45,1,RX_TIMEOUT
46,99,0x0001,1,46,1,SUCCESS
47,92,0x0001,1,47,1,SUCCESS
48,100,0x0001,1,48,1,SUCCESS
49,99,0x0001,1,49,1,SUCCESS
50,101,0x0001,1,50,1,SUCCESS
51,,0x0001,1,51,1,RX_PHY_DEC_FAILED
52,104,0x0001,1,52,1,SUCCESS
53,103,0x0001,1,53,1,SUCCESS
54,79,0x0001,1,54,1,SUCCESS
55,123,0x0001,1,55,1,SUCCESS
56,138,0x0001,1,56,1,SUCCESS
57,138,0x0001,1,57,1,SUCCESS
58,148,0x0001,1,58,1,SUCCESS
59,143,0x0001,1,59,1,SUCCESS
60,136,0x0001,1,60,1,SUCCESS
61,135,0x0001,1,61,1,SUCCESS
62,130,0x0001,1,62,1,SUCCESS
63,126,0x0001,1,63,1,SUCCESS
64,128,0x0001,1,64,1,SUCCESS
65,130,0x0001,1,65,1,SUCCESS
66,131,0x0001,1,66,1,SUCCESS
67,132,0x0001,1,67,1,SUCCESS
68,130,0x0001,1,68,1,SUCCESS
69,107,0x0001,1,69,1,SUCCESS
70,98,0x0001,1,70,1,SUCCESS
71,122,0x0001,1,71,1,SUCCESS
72,125,0x0001,1,72,1,SUCCESS
73,127,0x0001,1,73,1,SUCCESS
74,117,0x0001,1,74,1,SUCCESS
