block_index,distance[cm],mac_address,n_measurements,sequence_number,session_handle,status
0,111,0x0001,1,0,1,SUCCESS
1,112,0x0001,1,1,1,SUCCESS
2,104,0x0001,1,2,1,SUCCESS
3,107,0x0001,1,3,1,SUCCESS
4,104,0x0001,1,4,1,SUCCESS
5,106,0x0001,1,5,1,SUCCESS
6,103,0x0001,1,6,1,SUCCESS
7,105,0x0001,1,7,1,SUCCESS
8,102,0x0001,1,8,1,SUCCESS
9,100,0x0001,1,9,1,SUCCESS
10,95,0x0001,1,10,1,SUCCESS
11,93,0x0001,1,11,1,SUCCESS
12,94,0x0001,1,12,1,SUCCESS
13,91,0x0001,1,13,1,SUCCESS
14,92,0x0001,1,14,1,SUCCESS
15,94,0x0001,1,15,1,SUCCESS
16,88,0x0001,1,16,1,SUCCESS
17,91,0x0001,1,17,1,SUCCESS
18,92,0x0001,1,18,1,SUCCESS
19,93,0x0001,1,19,1,SUCCESS
20,96,0x0001,1,20,1,SUCCESS
21,92,0x0001,1,21,1,SUCCESS
22,97,0x0001,1,22,1,SUCCESS
23,94,0x0001,1,23,1,SUCCESS
24,92,0x0001,1,24,1,SUCCESS
25,93,0x0001,1,25,1,SUCCESS
26,92,0x0001,1,26,1,SUCCESS
27,91,0x0001,1,27,1,SUCCESS
28,91,0x0001,1,28,1,SUCCESS
29,91,0x0001,1,29,1,SUCCESS
30,92,0x0001,1,30,1,SUCCESS
31,99,0x0001,1,31,1,SUCCESS
32,92,0x0001,1,32,1,SUCCESS
33,,0x0001,1,33,1,RX_TIMEOUT
34,98,0x0001,1,34,1,SUCCESS
35,98,0x0001,1,35,1,SUCCESS
36,98,0x0001,1,36,1,SUCCESS
37,103,0x0001,1,37,1,SUCCESS
38,90,0x0001,1,38,1,SUCCESS
39,91,0x0001,1,39,1,SUCCESS
40,95,0x0001,1,40,1,SUCCESS
41,99,0x0001,1,41,1,SUCCESS
42,103,0x0001,1,42,1,SUCCESS
43,97,0x0001,1,43,1,SUCCESS
44,104,0x0001,1,44,1,SUCCESS
45,99,0x0001,1,45,1,SUCCESS
46,97,0x0001,1,46,1,SUCCESS
47,96,0x0001,1,47,1,SUCCESS
48,98,0x0001,1,48,1,SUCCESS
49,96,0x0001,1,49,1,SUCCESS
50,101,0x0001,1,50,1,SUCCESS
51,101,0x0001,1,51,1,SUCCESS
52,99,0x0001,1,52,1,SUCCESS
53,100,0x0001,1,53,1,SUCCESS
54,99,0x0001,1,54,1,SUCCESS
55,103,0x0001,1,55,1,SUCCESS
56,102,0x0001,1,56,1,SUCCESS
57,102,0x0001,1,57,1,SUCCESS
58,102,0x0001,1,58,1,SUCCESS
59,104,0x0001,1,59,1,SUCCESS
60,104,0x0001,1,60,1,SUCCESS
61,103,0x0001,1,61,1,SUCCESS
62,104,0x0001,1,62,1,SUCCESS
63,103,0x0001,1,63,1,SUCCESS
64,105,0x0001,1,64,1,SUCCESS
65,107,0x0001,1,65,1,SUCCESS
66,102,0x0001,1,66,1,SUCCESS
67,105,0x0001,1,67,1,SUCCESS
68,104,0x0001,1,68,1,SUCCESS
69,107,0x0001,1,69,1,SUCCESS
70,102,0x0001,1,70,1,SUCCESS
71,104,0x0001,1,71,1,SUCCESS
72,107,0x0001,1,72,1,SUCCESS
73,110,0x0001,1,73,1,SUCCESS
74,112,0x0001,1,74,1,SUCCESS
75,110,0x0001,1,75,1,SUCCESS
76,113,0x0001,1,76,1,SUCCESS
77,114,0x0001,1,77,1,SUCCESS
78,114,0x0001,1,78,1,SUCCESS
79,115,0x0001,1,79,1,SUCCESS
80,120,0x0001,1,80,1,SUCCESS
81,123,0x0001,1,81,1,SUCCESS
82,117,0x0001,1,82,1,SUCCESS
83,131,0x0001,1,83,1,SUCCESS
84,144,0x0001,1,84,1,SUCCESS
85,156,0x0001,1,85,1,SUCCESS
86,147,0x0001,1,86,1,SUCCESS
87,144,0x0001,1,87,1,SUCCESS
88,158,0x0001,1,88,1,SUCCESS
89,117,0x0001,1,89,1,SUCCESS
90,116,0x0001,1,90,1,SUCCESS
91,110,0x0001,1,91,1,SUCCESS
92,106,0x0001,1,92,1,SUCCESS
93,102,0x0001,1,93,1,SUCCESS
94,104,0x0001,1,94,1,SUCCESS
95,98,0x0001,1,95,1,SUCCESS
96,102,0x0001,1,96,1,SUCCESS
97,104,0x0001,1,97,1,SUCCESS
98,107,0x0001,1,98,1,SUCCESS
99,104,0x0001,1,99,1,SUCCESS
100,105,0x0001,1,100,1,SUCCESS
101,98,0x0001,1,101,1,SUCCESS
102,103,0x0001,1,102,1,SUCCESS
103,105,0x0001,1,103,1,SUCCESS
104,103,0x0001,1,104,1,SUCCESS
105,104,0x0001,1,105,1,SUCCESS
106,107,0x0001,1,106,1,SUCCESS
107,101,0x0001,1,107,1,SUCCESS
108,101,0x0001,1,108,1,SUCCESS
109,104,0x0001,1,109,1,SUCCESS
110,99,0x0001,1,110,1,SUCCESS
111,104,0x0001,1,111,1,SUCCESS
112,100,0x0001,1,112,1,SUCCESS
113,109,0x0001,1,113,1,SUCCESS
114,98,0x0001,1,114,1,SUCCESS
115,94,0x0001,1,115,1,SUCCESS
116,92,0x0001,1,116,1,SUCCESS
117,90,0x0001,1,117,1,SUCCESS
118,93,0x0001,1,118,1,SUCCESS
119,92,0x0001,1,119,1,SUCCESS
120,91,0x0001,1,120,1,SUCCESS
121,94,0x0001,1,121,1,SUCCESS
122,94,0x0001,1,122,1,SUCCESS
123,88,0x0001,1,123,1,SUCCESS
124,87,0x0001,1,124,1,SUCCESS
125,93,0x0001,1,125,1,SUCCESS
126,90,0x0001,1,126,1,SUCCESS
127,79,0x0001,1,127,1,SUCCESS
128,85,0x0001,1,128,1,SUCCESS
129,135,0x0001,1,129,1,SUCCESS
130,86,0x0001,1,130,1,SUCCESS
131,93,0x0001,1,131,1,SUCCESS
132,99,0x0001,1,132,1,SUCCESS
133,98,0x0001,1,133,1,SUCCESS
134,98,0x0001,1,134,1,SUCCESS
135,101,0x0001,1,135,1,SUCCESS
136,99,0x0001,1,136,1,SUCCESS
137,100,0x0001,1,137,1,SUCCESS
138,100,0x0001,1,138,1,SUCCESS
139,98,0x0001,1,139,1,SUCCESS
140,97,0x0001,1,140,1,SUCCESS
141,97,0x0001,1,141,1,SUCCESS
142,98,0x0001,1,142,1,SUCCESS
143,99,0x0001,1,143,1,SUCCESS
144,97,0x0001,1,144,1,SUCCESS
145,98,0x0001,1,145,1,SUCCESS
146,101,0x0001,1,146,1,SUCCESS
147,106,0x0001,1,147,1,SUCCESS
148,99,0x0001,1,148,1,SUCCESS
149,94,0x0001,1,149,1,SUCCESS
150,100,0x0001,1,150,1,SUCCESS
151,100,0x0001,1,151,1,SUCCESS
152,102,0x0001,1,152,1,SUCCESS
153,103,0x0001,1,153,1,SUCCESS
154,101,0x0001,1,154,1,SUCCESS
155,100,0x0001,1,155,1,SUCCESS
156,99,0x0001,1,156,1,SUCCESS
157,99,0x0001,1,157,1,SUCCESS
158,99,0x0001,1,158,1,SUCCESS
159,102,0x0001,1,159,1,SUCCESS
160,99,0x0001,1,160,1,SUCCESS
161,101,0x0001,1,161,1,SUCCESS
162,102,0x0001,1,162,1,SUCCESS
163,99,0x0001,1,163,1,SUCCESS
164,102,0x0001,1,164,1,SUCCESS
165,100,0x0001,1,165,1,SUCCESS
166,103,0x0001,1,166,1,SUCCESS
167,101,0x0001,1,167,1,SUCCESS
168,97,0x0001,1,168,1,SUCCESS
