Addr,Block,CFO_100ppm,D_cm,LAoA_deg,LFoM,LPDoA_deg,RAoA_deg,Session Stopped,Status
0x0001,0,,,,,,,,Err
0x0002,0,725,74,0.0,0,0.0,0.0,,Ok
0x0001,1,,,,,,,,Err
0x0002,1,715,77,0.0,0,0.0,0.0,,Ok
0x0001,2,,,,,,,,Err
0x0002,2,531,129,0.0,0,0.0,0.0,,Ok
0x0001,3,,,,,,,,Err
0x0002,3,523,96,0.0,0,0.0,0.0,,Ok
0x0001,4,,,,,,,,Err
0x0002,4,518,97,0.0,0,0.0,0.0,,Ok
0x0001,5,,,,,,,,Err
0x0002,5,537,83,0.0,0,0.0,0.0,,Ok
0x0001,6,,,,,,,,Err
0x0002,6,531,73,0.0,0,0.0,0.0,,Ok
0x0001,7,,,,,,,,Err
0x0002,7,523,82,0.0,0,0.0,0.0,,Ok
0x0001,8,,,,,,,,Err
0x0002,8,546,80,0.0,0,0.0,0.0,,Ok
0x0001,9,,,,,,,,Err
0x0002,9,523,83,0.0,0,0.0,0.0,,Ok
0x0001,10,,,,,,,,Err
0x0002,10,537,83,0.0,0,0.0,0.0,,Ok
0x0001,11,,,,,,,,Err
0x0002,11,593,87,0.0,0,0.0,0.0,,Ok
0x0001,12,,,,,,,,Err
0x0002,12,591,83,0.0,0,0.0,0.0,,Ok
0x0001,13,,,,,,,,Err
0x0002,13,606,89,0.0,0,0.0,0.0,,Ok
0x0001,14,,,,,,,,Err
0x0002,14,606,87,0.0,0,0.0,0.0,,Ok
0x0001,15,,,,,,,,Err
0x0002,15,600,86,0.0,0,0.0,0.0,,Ok
0x0001,16,,,,,,,,Err
0x0002,16,602,81,0.0,0,0.0,0.0,,Ok
0x0001,17,,,,,,,,Err
0x0002,17,631,87,0.0,0,0.0,0.0,,Ok
0x0001,18,,,,,,,,Err
0x0002,18,607,87,0.0,0,0.0,0.0,,Ok
0x0001,19,,,,,,,,Err
0x0002,19,615,89,0.0,0,0.0,0.0,,Ok
0x0001,20,,,,,,,,Err
0x0002,20,621,98,0.0,0,0.0,0.0,,Ok
0x0001,21,,,,,,,,Err
0x0002,21,602,104,0.0,0,0.0,0.0,,Ok
0x0001,22,,,,,,,,Err
0x0002,22,619,97,0.0,0,0.0,0.0,,Ok
0x0001,23,,,,,,,,Err
0x0002,23,613,103,0.0,0,0.0,0.0,,Ok
0x0001,24,,,,,,,,Err
0x0002,24,600,83,0.0,0,0.0,0.0,,Ok
0x0001,25,,,,,,,,Err
0x0002,25,628,96,0.0,0,0.0,0.0,,Ok
0x0001,26,,,,,,,,Err
0x0002,26,634,81,0.0,0,0.0,0.0,,Ok
0x0001,27,,,,,,,,Err
0x0002,27,606,98,0.0,0,0.0,0.0,,Ok
0x0001,28,,,,,,,,Err
0x0002,28,610,95,0.0,0,0.0,0.0,,Ok
0x0001,29,,,,,,,,Err
0x0002,29,634,100,0.0,0,0.0,0.0,,Ok
0x0001,30,,,,,,,,Err
0x0002,30,594,87,0.0,0,0.0,0.0,,Ok
0x0001,31,,,,,,,,Err
0x0002,31,603,80,0.0,0,0.0,0.0,,Ok
0x0001,32,,,,,,,,Err
0x0002,32,597,83,0.0,0,0.0,0.0,,Ok
0x0001,33,,,,,,,,Err
0x0002,33,630,97,0.0,0,0.0,0.0,,Ok
0x0001,34,,,,,,,,Err
0x0002,34,603,104,0.0,0,0.0,0.0,,Ok
0x0001,35,,,,,,,,Err
0x0002,35,621,93,0.0,0,0.0,0.0,,Ok
0x0001,36,,,,,,,,Err
0x0002,36,610,86,0.0,0,0.0,0.0,,Ok
0x0001,37,,,,,,,,Err
0x0002,37,597,84,0.0,0,0.0,0.0,,Ok
0x0001,38,,,,,,,,Err
0x0002,38,604,95,0.0,0,0.0,0.0,,Ok
0x0001,39,,,,,,,,Err
0x0002,39,610,88,0.0,0,0.0,0.0,,Ok
0x0001,40,,,,,,,,Err
0x0002,40,616,80,0.0,0,0.0,0.0,,Ok
0x0001,41,,,,,,,,Err
0x0002,41,630,83,0.0,0,0.0,0.0,,Ok
0x0001,42,,,,,,,,Err
0x0002,42,622,88,0.0,0,0.0,0.0,,Ok
0x0001,43,,,,,,,,Err
0x0002,43,630,81,0.0,0,0.0,0.0,,Ok
0x0001,44,,,,,,,,Err
0x0002,44,628,79,0.0,0,0.0,0.0,,Ok
0x0001,45,,,,,,,,Err
0x0002,45,615,83,0.0,0,0.0,0.0,,Ok
0x0001,46,,,,,,,,Err
0x0002,46,624,84,0.0,0,0.0,0.0,,Ok
0x0001,47,,,,,,,,Err
0x0002,47,624,79,0.0,0,0.0,0.0,,Ok
0x0001,48,,,,,,,,Err
0x0002,48,622,83,0.0,0,0.0,0.0,,Ok
0x0001,49,,,,,,,,Err
0x0002,49,639,85,0.0,0,0.0,0.0,,Ok
0x0001,50,,,,,,,,Err
0x0002,50,610,88,0.0,0,0.0,0.0,,Ok
0x0001,51,,,,,,,,Err
0x0002,51,619,90,0.0,0,0.0,0.0,,Ok
0x0001,52,,,,,,,,Err
0x0002,52,619,86,0.0,0,0.0,0.0,,Ok
0x0001,53,,,,,,,,Err
0x0002,53,622,88,0.0,0,0.0,0.0,,Ok
0x0001,54,,,,,,,,Err
0x0002,54,630,92,0.0,0,0.0,0.0,,Ok
0x0001,55,,,,,,,,Err
0x0002,55,616,90,0.0,0,0.0,0.0,,Ok
0x0001,56,,,,,,,,Err
0x0002,56,639,93,0.0,0,0.0,0.0,,Ok
0x0001,57,,,,,,,,Err
0x0002,57,625,89,0.0,0,0.0,0.0,,Ok
0x0001,58,,,,,,,,Err
0x0002,58,630,89,0.0,0,0.0,0.0,,Ok
0x0001,59,,,,,,,,Err
0x0002,59,609,89,0.0,0,0.0,0.0,,Ok
0x0001,60,,,,,,,,Err
0x0002,60,634,90,0.0,0,0.0,0.0,,Ok
0x0001,61,,,,,,,,Err
0x0002,61,634,80,0.0,0,0.0,0.0,,Ok
0x0001,62,,,,,,,,Err
0x0002,62,624,85,0.0,0,0.0,0.0,,Ok
0x0001,63,,,,,,,,Err
0x0002,63,621,83,0.0,0,0.0,0.0,,Ok
0x0001,64,,,,,,,,Err
0x0002,64,603,84,0.0,0,0.0,0.0,,Ok
0x0001,65,,,,,,,,Err
0x0002,65,615,87,0.0,0,0.0,0.0,,Ok
0x0001,66,,,,,,,,Err
0x0002,66,618,74,0.0,0,0.0,0.0,,Ok
0x0001,67,,,,,,,,Err
0x0002,67,612,89,0.0,0,0.0,0.0,,Ok
0x0001,68,,,,,,,,Err
0x0002,68,607,104,0.0,0,0.0,0.0,,Ok
0x0001,69,,,,,,,,Err
0x0002,69,643,66,0.0,0,0.0,0.0,,Ok
0x0001,70,,,,,,,,Err
0x0002,70,651,68,0.0,0,0.0,0.0,,Ok
0x0001,71,,,,,,,,Err
0x0002,71,657,65,0.0,0,0.0,0.0,,Ok
0x0001,72,,,,,,,,Err
0x0002,72,639,68,0.0,0,0.0,0.0,,Ok
0x0001,73,,,,,,,,Err
0x0002,73,610,63,0.0,0,0.0,0.0,,Ok
0x0001,74,,,,,,,,Err
0x0002,74,624,67,0.0,0,0.0,0.0,,Ok
0x0001,75,,,,,,,,Err
0x0002,75,630,64,0.0,0,0.0,0.0,,Ok
0x0001,76,,,,,,,,Err
0x0002,76,642,72,0.0,0,0.0,0.0,,Ok
0x0001,77,,,,,,,,Err
0x0002,77,612,100,0.0,0,0.0,0.0,,Ok
0x0001,78,,,,,,,,Err
0x0002,78,639,80,0.0,0,0.0,0.0,,Ok
0x0001,79,,,,,,,,Err
0x0002,79,630,86,0.0,0,0.0,0.0,,Ok
0x0001,80,,,,,,,,Err
0x0002,80,616,90,0.0,0,0.0,0.0,,Ok
0x0001,81,,,,,,,,Err
0x0002,81,622,92,0.0,0,0.0,0.0,,Ok
0x0001,82,,,,,,,,Err
0x0002,82,594,92,0.0,0,0.0,0.0,,Ok
0x0001,83,,,,,,,,Err
0x0002,83,615,89,0.0,0,0.0,0.0,,Ok
0x0001,84,,,,,,,,Err
0x0002,84,625,85,0.0,0,0.0,0.0,,Ok
0x0001,85,,,,,,,,Err
0x0002,85,639,82,0.0,0,0.0,0.0,,Ok
0x0001,86,,,,,,,,Err
0x0002,86,625,88,0.0,0,0.0,0.0,,Ok
0x0001,87,,,,,,,,Err
0x0002,87,619,91,0.0,0,0.0,0.0,,Ok
0x0001,88,,,,,,,,Err
0x0002,88,621,92,0.0,0,0.0,0.0,,Ok
0x0001,89,,,,,,,,Err
0x0002,89,619,81,0.0,0,0.0,0.0,,Ok
0x0001,90,,,,,,,,Err
0x0002,90,642,90,0.0,0,0.0,0.0,,Ok
0x0001,91,,,,,,,,Err
0x0002,91,625,92,0.0,0,0.0,0.0,,Ok
0x0001,92,,,,,,,,Err
0x0002,92,619,97,0.0,0,0.0,0.0,,Ok
0x0001,93,,,,,,,,Err
0x0002,93,619,94,0.0,0,0.0,0.0,,Ok
0x0001,94,,,,,,,,Err
0x0002,94,628,90,0.0,0,0.0,0.0,,Ok
0x0001,95,,,,,,,,Err
0x0002,95,624,91,0.0,0,0.0,0.0,,Ok
0x0001,96,,,,,,,,Err
0x0002,96,645,92,0.0,0,0.0,0.0,,Ok
0x0001,97,,,,,,,,Err
0x0002,97,634,95,0.0,0,0.0,0.0,,Ok
0x0001,98,,,,,,,,Err
0x0002,98,646,98,0.0,0,0.0,0.0,,Ok
0x0001,99,,,,,,,,Err
0x0002,99,633,90,0.0,0,0.0,0.0,,Ok
0x0001,100,,,,,,,,Err
0x0002,100,618,97,0.0,0,0.0,0.0,,Ok
0x0001,101,,,,,,,,Err
0x0002,101,628,90,0.0,0,0.0,0.0,,Ok
0x0001,102,,,,,,,,Err
0x0002,102,628,95,0.0,0,0.0,0.0,,Ok
0x0001,103,,,,,,,,Err
0x0002,103,616,96,0.0,0,0.0,0.0,,Ok
0x0001,104,,,,,,,,Err
0x0002,104,639,91,0.0,0,0.0,0.0,,Ok
0x0001,105,,,,,,,,Err
0x0002,105,613,90,0.0,0,0.0,0.0,,Ok
0x0001,106,,,,,,,,Err
0x0002,106,634,90,0.0,0,0.0,0.0,,Ok
0x0001,107,,,,,,,,Err
0x0002,107,619,90,0.0,0,0.0,0.0,,Ok
0x0001,108,,,,,,,,Err
0x0002,108,625,90,0.0,0,0.0,0.0,,Ok
0x0001,109,,,,,,,,Err
0x0002,109,625,94,0.0,0,0.0,0.0,,Ok
0x0001,110,,,,,,,,Err
0x0002,110,643,88,0.0,0,0.0,0.0,,Ok
0x0001,111,,,,,,,,Err
0x0002,111,622,84,0.0,0,0.0,0.0,,Ok
0x0001,112,,,,,,,,Err
0x0002,112,630,90,0.0,0,0.0,0.0,,Ok
0x0001,113,,,,,,,,Err
0x0002,113,630,88,0.0,0,0.0,0.0,,Ok
0x0001,114,,,,,,,,Err
0x0002,114,639,91,0.0,0,0.0,0.0,,Ok
0x0001,115,,,,,,,,Err
0x0002,115,634,90,0.0,0,0.0,0.0,,Ok
0x0001,116,,,,,,,,Err
0x0002,116,631,90,0.0,0,0.0,0.0,,Ok
0x0001,117,,,,,,,,Err
0x0002,117,648,94,0.0,0,0.0,0.0,,Ok
0x0001,118,,,,,,,,Err
0x0002,118,619,97,0.0,0,0.0,0.0,,Ok
0x0001,119,,,,,,,,Err
0x0002,119,622,93,0.0,0,0.0,0.0,,Ok
0x0001,120,,,,,,,,Err
0x0002,120,633,89,0.0,0,0.0,0.0,,Ok
0x0001,121,,,,,,,,Err
0x0002,121,628,89,0.0,0,0.0,0.0,,Ok
0x0001,122,,,,,,,,Err
0x0002,122,622,87,0.0,0,0.0,0.0,,Ok
0x0001,123,,,,,,,,Err
0x0002,123,624,93,0.0,0,0.0,0.0,,Ok
0x0001,124,,,,,,,,Err
0x0002,124,631,88,0.0,0,0.0,0.0,,Ok
0x0001,125,,,,,,,,Err
0x0002,125,606,90,0.0,0,0.0,0.0,,Ok
0x0001,126,,,,,,,,Err
0x0002,126,636,84,0.0,0,0.0,0.0,,Ok
0x0001,127,,,,,,,,Err
0x0002,127,639,84,0.0,0,0.0,0.0,,Ok
0x0001,128,,,,,,,,Err
0x0002,128,610,82,0.0,0,0.0,0.0,,Ok
0x0001,129,,,,,,,,Err
0x0002,129,619,87,0.0,0,0.0,0.0,,Ok
0x0001,130,,,,,,,,Err
0x0002,130,616,85,0.0,0,0.0,0.0,,Ok
0x0001,131,,,,,,,,Err
0x0002,131,625,87,0.0,0,0.0,0.0,,Ok
0x0001,132,,,,,,,,Err
0x0002,132,619,90,0.0,0,0.0,0.0,,Ok
0x0001,133,,,,,,,,Err
0x0002,133,643,90,0.0,0,0.0,0.0,,Ok
0x0001,134,,,,,,,,Err
0x0002,134,607,91,0.0,0,0.0,0.0,,Ok
0x0001,135,,,,,,,,Err
0x0002,135,634,94,0.0,0,0.0,0.0,,Ok
0x0001,136,,,,,,,,Err
0x0002,136,642,92,0.0,0,0.0,0.0,,Ok
0x0001,137,,,,,,,,Err
0x0002,137,630,95,0.0,0,0.0,0.0,,Ok
0x0001,138,,,,,,,,Err
0x0002,138,637,88,0.0,0,0.0,0.0,,Ok
0x0001,139,,,,,,,,Err
0x0002,139,640,93,0.0,0,0.0,0.0,,Ok
0x0001,140,,,,,,,,Err
0x0002,140,643,90,0.0,0,0.0,0.0,,Ok
0x0001,141,,,,,,,,Err
0x0002,141,625,90,0.0,0,0.0,0.0,,Ok
0x0001,142,,,,,,,,Err
0x0002,142,607,85,0.0,0,0.0,0.0,,Ok
0x0001,143,,,,,,,,Err
0x0002,143,636,88,0.0,0,0.0,0.0,,Ok
0x0001,144,,,,,,,,Err
0x0002,144,631,86,0.0,0,0.0,0.0,,Ok
0x0001,145,,,,,,,,Err
0x0002,145,622,83,0.0,0,0.0,0.0,,Ok
0x0001,146,,,,,,,,Err
0x0002,146,624,89,0.0,0,0.0,0.0,,Ok
0x0001,147,,,,,,,,Err
0x0002,147,615,88,0.0,0,0.0,0.0,,Ok
0x0001,148,,,,,,,,Err
0x0002,148,606,93,0.0,0,0.0,0.0,,Ok
0x0001,149,,,,,,,,Err
0x0002,149,625,89,0.0,0,0.0,0.0,,Ok
0x0001,150,,,,,,,,Err
0x0002,150,630,100,0.0,0,0.0,0.0,,Ok
0x0001,151,,,,,,,,Err
0x0002,151,636,90,0.0,0,0.0,0.0,,Ok
0x0001,152,,,,,,,,Err
0x0002,152,643,84,0.0,0,0.0,0.0,,Ok
0x0001,153,,,,,,,,Err
0x0002,153,640,87,0.0,0,0.0,0.0,,Ok
0x0001,154,,,,,,,,Err
0x0002,154,636,93,0.0,0,0.0,0.0,,Ok
0x0001,155,,,,,,,,Err
0x0002,155,627,87,0.0,0,0.0,0.0,,Ok
0x0001,156,,,,,,,,Err
0x0002,156,627,85,0.0,0,0.0,0.0,,Ok
0x0001,157,,,,,,,,Err
0x0002,157,618,84,0.0,0,0.0,0.0,,Ok
0x0001,158,,,,,,,,Err
0x0002,158,634,80,0.0,0,0.0,0.0,,Ok
0x0001,159,,,,,,,,Err
0x0002,159,621,102,0.0,0,0.0,0.0,,Ok
0x0001,160,,,,,,,,Err
0x0002,160,625,86,0.0,0,0.0,0.0,,Ok
0x0001,161,,,,,,,,Err
0x0002,161,625,84,0.0,0,0.0,0.0,,Ok
0x0001,162,,,,,,,,Err
0x0002,162,645,85,0.0,0,0.0,0.0,,Ok
0x0001,163,,,,,,,,Err
0x0002,163,606,85,0.0,0,0.0,0.0,,Ok
0x0001,164,,,,,,,,Err
0x0002,164,637,92,0.0,0,0.0,0.0,,Ok
0x0001,165,,,,,,,,Err
0x0002,165,643,83,0.0,0,0.0,0.0,,Ok
0x0001,166,,,,,,,,Err
0x0002,166,628,86,0.0,0,0.0,0.0,,Ok
0x0001,167,,,,,,,,Err
0x0002,167,625,86,0.0,0,0.0,0.0,,Ok
0x0001,168,,,,,,,,Err
0x0002,168,646,89,0.0,0,0.0,0.0,,Ok
0x0001,169,,,,,,,,Err
0x0002,169,630,90,0.0,0,0.0,0.0,,Ok
0x0001,170,,,,,,,,Err
0x0002,170,619,90,0.0,0,0.0,0.0,,Ok
0x0001,171,,,,,,,,Err
0x0002,171,627,90,0.0,0,0.0,0.0,,Ok
0x0001,172,,,,,,,,Err
0x0002,172,615,91,0.0,0,0.0,0.0,,Ok
0x0001,173,,,,,,,,Err
0x0002,173,624,91,0.0,0,0.0,0.0,,Ok
0x0001,174,,,,,,,,Err
0x0002,174,628,85,0.0,0,0.0,0.0,,Ok
0x0001,175,,,,,,,,Err
0x0002,175,619,96,0.0,0,0.0,0.0,,Ok
0x0001,176,,,,,,,,Err
0x0002,176,616,93,0.0,0,0.0,0.0,,Ok
0x0001,177,,,,,,,,Err
0x0002,177,625,91,0.0,0,0.0,0.0,,Ok
0x0001,178,,,,,,,,Err
0x0002,178,628,92,0.0,0,0.0,0.0,,Ok
0x0001,179,,,,,,,,Err
0x0002,179,648,89,0.0,0,0.0,0.0,,Ok
0x0001,180,,,,,,,,Err
0x0002,180,630,87,0.0,0,0.0,0.0,,Ok
0x0001,181,,,,,,,,Err
0x0002,181,610,94,0.0,0,0.0,0.0,,Ok
0x0001,182,,,,,,,,Err
0x0002,182,615,87,0.0,0,0.0,0.0,,Ok
0x0001,183,,,,,,,,Err
0x0002,183,654,90,0.0,0,0.0,0.0,,Ok
0x0001,184,,,,,,,,Err
0x0002,184,625,82,0.0,0,0.0,0.0,,Ok
0x0001,185,,,,,,,,Err
0x0002,185,630,90,0.0,0,0.0,0.0,,Ok
0x0001,186,,,,,,,,Err
0x0002,186,615,90,0.0,0,0.0,0.0,,Ok
0x0001,187,,,,,,,,Err
0x0002,187,616,88,0.0,0,0.0,0.0,,Ok
0x0001,188,,,,,,,,Err
0x0002,188,631,83,0.0,0,0.0,0.0,,Ok
0x0001,189,,,,,,,,Err
0x0002,189,596,85,0.0,0,0.0,0.0,,Ok
0x0001,190,,,,,,,,Err
0x0002,190,615,84,0.0,0,0.0,0.0,,Ok
0x0001,191,,,,,,,,Err
0x0002,191,613,90,0.0,0,0.0,0.0,,Ok
0x0001,192,,,,,,,,Err
