Addr,Block,CFO_100ppm,D_cm,LAoA_deg,LFoM,LPDoA_deg,RAoA_deg,Session Stopped,Status
0x0001,0,,,,,,,,Err
0x0002,0,700,696,0.0,0,0.0,0.0,,Ok
0x0001,1,,,,,,,,Err
0x0002,1,675,701,0.0,0,0.0,0.0,,Ok
0x0001,2,,,,,,,,Err
0x0002,2,670,707,0.0,0,0.0,0.0,,Ok
0x0001,3,,,,,,,,Err
0x0002,3,683,694,0.0,0,0.0,0.0,,Ok
0x0001,4,,,,,,,,Err
0x0002,4,688,721,0.0,0,0.0,0.0,,Ok
0x0001,5,,,,,,,,Err
0x0002,5,694,696,0.0,0,0.0,0.0,,Ok
0x0001,6,,,,,,,,Err
0x0002,6,703,707,0.0,0,0.0,0.0,,Ok
0x0001,7,,,,,,,,Err
0x0002,7,680,707,0.0,0,0.0,0.0,,Ok
0x0001,8,,,,,,,,Err
0x0002,8,672,736,0.0,0,0.0,0.0,,Ok
0x0001,9,,,,,,,,Err
0x0002,9,694,699,0.0,0,0.0,0.0,,Ok
0x0001,10,,,,,,,,Err
0x0002,10,678,704,0.0,0,0.0,0.0,,Ok
0x0001,11,,,,,,,,Err
0x0002,11,655,716,0.0,0,0.0,0.0,,Ok
0x0001,12,,,,,,,,Err
0x0002,12,686,705,0.0,0,0.0,0.0,,Ok
0x0001,13,,,,,,,,Err
0x0002,13,734,699,0.0,0,0.0,0.0,,Ok
0x0001,14,,,,,,,,Err
0x0002,14,573,736,0.0,0,0.0,0.0,,Ok
0x0001,15,,,,,,,,Err
0x0002,15,593,705,0.0,0,0.0,0.0,,Ok
0x0001,16,,,,,,,,Err
0x0002,16,604,703,0.0,0,0.0,0.0,,Ok
0x0001,17,,,,,,,,Err
0x0002,17,588,698,0.0,0,0.0,0.0,,Ok
0x0001,18,,,,,,,,Err
0x0002,18,578,705,0.0,0,0.0,0.0,,Ok
0x0001,19,,,,,,,,Err
0x0002,19,579,696,0.0,0,0.0,0.0,,Ok
0x0001,20,,,,,,,,Err
0x0002,20,590,708,0.0,0,0.0,0.0,,Ok
0x0001,21,,,,,,,,Err
0x0002,21,588,699,0.0,0,0.0,0.0,,Ok
0x0001,22,,,,,,,,Err
0x0002,22,588,700,0.0,0,0.0,0.0,,Ok
0x0001,23,,,,,,,,Err
0x0002,23,587,697,0.0,0,0.0,0.0,,Ok
0x0001,24,,,,,,,,Err
0x0002,24,630,699,0.0,0,0.0,0.0,,Ok
0x0001,25,,,,,,,,Err
