Addr,Block,CFO_100ppm,D_cm,LAoA_deg,LFoM,LPDoA_deg,RAoA_deg,Session Stopped,Status
0x0001,0,,,,,,,,Err
0x0002,0,643,236,0.0,0,0.0,0.0,,Ok
0x0001,1,,,,,,,,Err
0x0002,1,643,230,0.0,0,0.0,0.0,,Ok
0x0001,2,,,,,,,,Err
0x0002,2,643,244,0.0,0,0.0,0.0,,Ok
0x0001,3,,,,,,,,Err
0x0002,3,639,231,0.0,0,0.0,0.0,,Ok
0x0001,4,,,,,,,,Err
0x0002,4,654,258,0.0,0,0.0,0.0,,Ok
0x0001,5,,,,,,,,Err
0x0002,5,678,267,0.0,0,0.0,0.0,,Ok
0x0001,6,,,,,,,,Err
0x0002,6,648,135,0.0,0,0.0,0.0,,Ok
0x0001,7,,,,,,,,Err
0x0002,7,657,157,0.0,0,0.0,0.0,,Ok
0x0001,8,,,,,,,,Err
0x0002,8,685,151,0.0,0,0.0,0.0,,Ok
0x0001,9,,,,,,,,Err
0x0002,9,666,151,0.0,0,0.0,0.0,,Ok
0x0001,10,,,,,,,,Err
0x0002,10,651,244,0.0,0,0.0,0.0,,Ok
0x0001,11,,,,,,,,Err
0x0002,11,643,177,0.0,0,0.0,0.0,,Ok
0x0001,12,,,,,,,,Err
0x0002,12,682,167,0.0,0,0.0,0.0,,Ok
0x0001,13,,,,,,,,Err
0x0002,13,667,150,0.0,0,0.0,0.0,,Ok
0x0001,14,,,,,,,,Err
0x0002,14,657,148,0.0,0,0.0,0.0,,Ok
0x0001,15,,,,,,,,Err
0x0002,15,649,142,0.0,0,0.0,0.0,,Ok
0x0001,16,,,,,,,,Err
0x0002,16,670,198,0.0,0,0.0,0.0,,Ok
0x0001,17,,,,,,,,Err
0x0002,17,661,206,0.0,0,0.0,0.0,,Ok
0x0001,18,,,,,,,,Err
0x0002,18,663,214,0.0,0,0.0,0.0,,Ok
0x0001,19,,,,,,,,Err
0x0002,19,664,172,0.0,0,0.0,0.0,,Ok
0x0001,20,,,,,,,,Err
0x0002,20,661,299,0.0,0,0.0,0.0,,Ok
0x0001,21,,,,,,,,Err
0x0002,21,683,152,0.0,0,0.0,0.0,,Ok
0x0001,22,,,,,,,,Err
0x0002,22,654,142,0.0,0,0.0,0.0,,Ok
0x0001,23,,,,,,,,Err
0x0002,23,661,139,0.0,0,0.0,0.0,,Ok
0x0001,24,,,,,,,,Err
0x0002,24,673,183,0.0,0,0.0,0.0,,Ok
0x0001,25,,,,,,,,Err
0x0002,25,657,204,0.0,0,0.0,0.0,,Ok
0x0001,26,,,,,,,,Err
0x0002,26,661,295,0.0,0,0.0,0.0,,Ok
0x0001,27,,,,,,,,Err
0x0002,27,678,197,0.0,0,0.0,0.0,,Ok
0x0001,28,,,,,,,,Err
0x0002,28,683,167,0.0,0,0.0,0.0,,Ok
0x0001,29,,,,,,,,Err
0x0002,29,664,253,0.0,0,0.0,0.0,,Ok
0x0001,30,,,,,,,,Err
0x0002,30,667,171,0.0,0,0.0,0.0,,Ok
0x0001,31,,,,,,,,Err
0x0002,31,685,176,0.0,0,0.0,0.0,,Ok
0x0001,32,,,,,,,,Err
0x0002,32,676,162,0.0,0,0.0,0.0,,Ok
0x0001,33,,,,,,,,Err
0x0002,33,670,166,0.0,0,0.0,0.0,,Ok
0x0001,34,,,,,,,,Err
0x0002,34,676,171,0.0,0,0.0,0.0,,Ok
0x0001,35,,,,,,,,Err
0x0002,35,698,172,0.0,0,0.0,0.0,,Ok
0x0001,36,,,,,,,,Err
0x0002,36,664,185,0.0,0,0.0,0.0,,Ok
0x0001,37,,,,,,,,Err
0x0002,37,685,165,0.0,0,0.0,0.0,,Ok
0x0001,38,,,,,,,,Err
0x0002,38,663,161,0.0,0,0.0,0.0,,Ok
0x0001,39,,,,,,,,Err
0x0002,39,685,257,0.0,0,0.0,0.0,,Ok
0x0001,40,,,,,,,,Err
0x0002,40,679,161,0.0,0,0.0,0.0,,Ok
0x0001,41,,,,,,,,Err
0x0002,41,652,140,0.0,0,0.0,0.0,,Ok
0x0001,42,,,,,,,,Err
0x0002,42,716,144,0.0,0,0.0,0.0,,Ok
0x0001,43,,,,,,,,Err
0x0002,43,694,205,0.0,0,0.0,0.0,,Ok
0x0001,44,,,,,,,,Err
0x0002,44,657,287,0.0,0,0.0,0.0,,Ok
0x0001,45,,,,,,,,Err
0x0002,45,661,212,0.0,0,0.0,0.0,,Ok
0x0001,46,,,,,,,,Err
0x0002,46,679,207,0.0,0,0.0,0.0,,Ok
0x0001,47,,,,,,,,Err
0x0002,47,663,186,0.0,0,0.0,0.0,,Ok
0x0001,48,,,,,,,,Err
0x0002,48,661,176,0.0,0,0.0,0.0,,Ok
0x0001,49,,,,,,,,Err
0x0002,49,679,198,0.0,0,0.0,0.0,,Ok
0x0001,50,,,,,,,,Err
0x0002,50,675,180,0.0,0,0.0,0.0,,Ok
0x0001,51,,,,,,,,Err
0x0002,51,673,168,0.0,0,0.0,0.0,,Ok
0x0001,52,,,,,,,,Err
0x0002,52,645,144,0.0,0,0.0,0.0,,Ok
0x0001,53,,,,,,,,Err
0x0002,53,657,157,0.0,0,0.0,0.0,,Ok
0x0001,54,,,,,,,,Err
0x0002,54,664,144,0.0,0,0.0,0.0,,Ok
0x0001,55,,,,,,,,Err
0x0002,55,669,166,0.0,0,0.0,0.0,,Ok
0x0001,56,,,,,,,,Err
0x0002,56,649,174,0.0,0,0.0,0.0,,Ok
0x0001,57,,,,,,,,Err
0x0002,57,666,168,0.0,0,0.0,0.0,,Ok
0x0001,58,,,,,,,,Err
0x0002,58,686,160,0.0,0,0.0,0.0,,Ok
0x0001,59,,,,,,,,Err
