Addr,Block,CFO_100ppm,D_cm,LAoA_deg,LFoM,LPDoA_deg,RAoA_deg,Session Stopped,Status
0x0001,0,,,,,,,,Err
0x0002,0,685,800,0.0,0,0.0,0.0,,Ok
0x0001,1,,,,,,,,Err
0x0002,1,689,809,0.0,0,0.0,0.0,,Ok
0x0001,2,,,,,,,,Err
0x0002,2,698,809,0.0,0,0.0,0.0,,Ok
0x0001,3,,,,,,,,Err
0x0002,3,636,807,0.0,0,0.0,0.0,,Ok
0x0001,4,,,,,,,,Err
0x0002,4,616,804,0.0,0,0.0,0.0,,Ok
0x0001,5,,,,,,,,Err
0x0002,5,655,805,0.0,0,0.0,0.0,,Ok
0x0001,6,,,,,,,,Err
0x0002,6,610,806,0.0,0,0.0,0.0,,Ok
0x0001,7,,,,,,,,Err
0x0002,7,649,818,0.0,0,0.0,0.0,,Ok
0x0001,8,,,,,,,,Err
0x0002,8,634,817,0.0,0,0.0,0.0,,Ok
0x0001,9,,,,,,,,Err
0x0002,9,636,798,0.0,0,0.0,0.0,,Ok
0x0001,10,,,,,,,,Err
0x0002,10,639,817,0.0,0,0.0,0.0,,Ok
0x0001,11,,,,,,,,Err
0x0002,11,672,799,0.0,0,0.0,0.0,,Ok
0x0001,12,,,,,,,,Err
0x0002,12,652,807,0.0,0,0.0,0.0,,Ok
0x0001,13,,,,,,,,Err
0x0002,13,,,,,,,,Err
0x0001,14,,,,,,,,Err
0x0002,14,654,815,0.0,0,0.0,0.0,,Ok
0x0001,15,,,,,,,,Err
0x0002,15,628,810,0.0,0,0.0,0.0,,Ok
0x0001,16,,,,,,,,Err
0x0002,16,675,804,0.0,0,0.0,0.0,,Ok
0x0001,17,,,,,,,,Err
0x0002,17,652,803,0.0,0,0.0,0.0,,Ok
0x0001,18,,,,,,,,Err
0x0002,18,,,,,,,,Err
0x0001,19,,,,,,,,Err
0x0002,19,666,811,0.0,0,0.0,0.0,,Ok
0x0001,20,,,,,,,,Err
0x0002,20,645,808,0.0,0,0.0,0.0,,Ok
0x0001,21,,,,,,,,Err
0x0002,21,675,806,0.0,0,0.0,0.0,,Ok
0x0001,22,,,,,,,,Err
0x0002,22,672,802,0.0,0,0.0,0.0,,Ok
0x0001,23,,,,,,,,Err
0x0002,23,666,811,0.0,0,0.0,0.0,,Ok
0x0001,24,,,,,,,,Err
0x0002,24,630,807,0.0,0,0.0,0.0,,Ok
0x0001,25,,,,,,,,Err
0x0002,25,627,809,0.0,0,0.0,0.0,,Ok
0x0001,26,,,,,,,,Err
0x0002,26,,,,,,,,Err
0x0001,27,,,,,,,,Err
0x0002,27,618,802,0.0,0,0.0,0.0,,Ok
0x0001,28,,,,,,,,Err
0x0002,28,675,806,0.0,0,0.0,0.0,,Ok
0x0001,29,,,,,,,,Err
0x0002,29,621,821,0.0,0,0.0,0.0,,Ok
0x0001,30,,,,,,,,Err
0x0002,30,680,808,0.0,0,0.0,0.0,,Ok
0x0001,31,,,,,,,,Err
0x0002,31,682,810,0.0,0,0.0,0.0,,Ok
0x0001,32,,,,,,,,Err
0x0002,32,,,,,,,,Err
0x0001,33,,,,,,,,Err
0x0002,33,637,802,0.0,0,0.0,0.0,,Ok
0x0001,34,,,,,,,,Err
0x0002,34,,,,,,,,Err
0x0001,35,,,,,,,,Err
0x0002,35,642,812,0.0,0,0.0,0.0,,Ok
0x0001,36,,,,,,,,Err
0x0002,36,,,,,,,,Err
0x0001,37,,,,,,,,Err
0x0002,37,664,810,0.0,0,0.0,0.0,,Ok
0x0001,38,,,,,,,,Err
0x0002,38,625,802,0.0,0,0.0,0.0,,Ok
0x0001,39,,,,,,,,Err
0x0002,39,683,811,0.0,0,0.0,0.0,,Ok
0x0001,40,,,,,,,,Err
0x0002,40,642,817,0.0,0,0.0,0.0,,Ok
0x0001,41,,,,,,,,Err
0x0002,41,652,801,0.0,0,0.0,0.0,,Ok
0x0001,42,,,,,,,,Err
0x0002,42,646,811,0.0,0,0.0,0.0,,Ok
0x0001,43,,,,,,,,Err
0x0002,43,649,804,0.0,0,0.0,0.0,,Ok
0x0001,44,,,,,,,,Err
0x0002,44,657,809,0.0,0,0.0,0.0,,Ok
0x0001,45,,,,,,,,Err
0x0002,45,664,809,0.0,0,0.0,0.0,,Ok
0x0001,46,,,,,,,,Err
0x0002,46,,,,,,,,Err
0x0001,47,,,,,,,,Err
0x0002,47,651,796,0.0,0,0.0,0.0,,Ok
0x0001,48,,,,,,,,Err
0x0002,48,639,814,0.0,0,0.0,0.0,,Ok
0x0001,49,,,,,,,,Err
0x0002,49,694,803,0.0,0,0.0,0.0,,Ok
0x0001,50,,,,,,,,Err
0x0002,50,,,,,,,,Err
0x0001,51,,,,,,,,Err
0x0002,51,643,803,0.0,0,0.0,0.0,,Ok
0x0001,52,,,,,,,,Err
0x0002,52,,,,,,,,Err
0x0001,53,,,,,,,,Err
0x0002,53,670,800,0.0,0,0.0,0.0,,Ok
0x0001,54,,,,,,,,Err
0x0002,54,645,800,0.0,0,0.0,0.0,,Ok
0x0001,55,,,,,,,,Err
0x0002,55,637,800,0.0,0,0.0,0.0,,Ok
0x0001,56,,,,,,,,Err
0x0002,56,,,,,,,,Err
0x0001,57,,,,,,,,Err
0x0002,57,675,812,0.0,0,0.0,0.0,,Ok
0x0001,58,,,,,,,,Err
0x0002,58,655,802,0.0,0,0.0,0.0,,Ok
0x0001,59,,,,,,,,Err
0x0002,59,689,806,0.0,0,0.0,0.0,,Ok
0x0001,60,,,,,,,,Err
0x0002,60,655,818,0.0,0,0.0,0.0,,Ok
0x0001,61,,,,,,,,Err
0x0002,61,654,804,0.0,0,0.0,0.0,,Ok
0x0001,62,,,,,,,,Err
0x0002,62,701,797,0.0,0,0.0,0.0,,Ok
0x0001,63,,,,,,,,Err
0x0002,63,672,803,0.0,0,0.0,0.0,,Ok
0x0001,64,,,,,,,,Err
0x0002,64,701,805,0.0,0,0.0,0.0,,Ok
0x0001,65,,,,,,,,Err
0x0002,65,558,805,0.0,0,0.0,0.0,,Ok
0x0001,66,,,,,,,,Err
0x0002,66,,,,,,,,Err
0x0001,67,,,,,,,,Err
0x0002,67,584,803,0.0,0,0.0,0.0,,Ok
0x0001,68,,,,,,,,Err
0x0002,68,610,802,0.0,0,0.0,0.0,,Ok
0x0001,69,,,,,,,,Err
0x0002,69,604,817,0.0,0,0.0,0.0,,Ok
0x0001,70,,,,,,,,Err
0x0002,70,,,,,,,,Err
0x0001,71,,,,,,,,Err
0x0002,71,607,815,0.0,0,0.0,0.0,,Ok
0x0001,72,,,,,,,,Err
0x0002,72,593,807,0.0,0,0.0,0.0,,Ok
0x0001,73,,,,,,,,Err
0x0002,73,616,804,0.0,0,0.0,0.0,,Ok
0x0001,74,,,,,,,,Err
0x0002,74,585,812,0.0,0,0.0,0.0,,Ok
0x0001,75,,,,,,,,Err
0x0002,75,599,796,0.0,0,0.0,0.0,,Ok
0x0001,76,,,,,,,,Err
0x0002,76,587,799,0.0,0,0.0,0.0,,Ok
0x0001,77,,,,,,,,Err
0x0002,77,,,,,,,,Err
0x0001,78,,,,,,,,Err
0x0002,78,569,800,0.0,0,0.0,0.0,,Ok
0x0001,79,,,,,,,,Err
0x0002,79,,,,,,,,Err
0x0001,80,,,,,,,,Err
0x0002,80,606,811,0.0,0,0.0,0.0,,Ok
0x0001,81,,,,,,,,Err
0x0002,81,603,805,0.0,0,0.0,0.0,,Ok
0x0001,82,,,,,,,,Err
0x0002,82,578,803,0.0,0,0.0,0.0,,Ok
0x0001,83,,,,,,,,Err
0x0002,83,619,806,0.0,0,0.0,0.0,,Ok
0x0001,84,,,,,,,,Err
0x0002,84,604,804,0.0,0,0.0,0.0,,Ok
0x0001,85,,,,,,,,Err
0x0002,85,,,,,,,,Err
0x0001,86,,,,,,,,Err
0x0002,86,,,,,,,,Err
0x0001,87,,,,,,,,Err
0x0002,87,584,804,0.0,0,0.0,0.0,,Ok
0x0001,88,,,,,,,,Err
0x0002,88,,,,,,,,Err
0x0001,89,,,,,,,,Err
0x0002,89,602,802,0.0,0,0.0,0.0,,Ok
0x0001,90,,,,,,,,Err
0x0002,90,,,,,,,,Err
0x0001,91,,,,,,,,Err
0x0002,91,591,808,0.0,0,0.0,0.0,,Ok
0x0001,92,,,,,,,,Err
0x0002,92,640,813,0.0,0,0.0,0.0,,Ok
0x0001,93,,,,,,,,Err
0x0002,93,630,806,0.0,0,0.0,0.0,,Ok
0x0001,94,,,,,,,,Err
0x0002,94,588,802,0.0,0,0.0,0.0,,Ok
0x0001,95,,,,,,,,Err
0x0002,95,610,816,0.0,0,0.0,0.0,,Ok
0x0001,96,,,,,,,,Err
0x0002,96,584,808,0.0,0,0.0,0.0,,Ok
0x0001,97,,,,,,,,Err
0x0002,97,625,802,0.0,0,0.0,0.0,,Ok
0x0001,98,,,,,,,,Err
0x0002,98,613,807,0.0,0,0.0,0.0,,Ok
0x0001,99,,,,,,,,Err
0x0002,99,609,802,0.0,0,0.0,0.0,,Ok
0x0001,100,,,,,,,,Err
0x0002,100,587,802,0.0,0,0.0,0.0,,Ok
0x0001,101,,,,,,,,Err
0x0002,101,593,802,0.0,0,0.0,0.0,,Ok
0x0001,102,,,,,,,,Err
0x0002,102,618,802,0.0,0,0.0,0.0,,Ok
