block_index,distance[cm],mac_address,n_measurements,sequence_number,session_handle,status
0,,0x0000,1,0,1,RX_TIMEOUT
1,,0x0000,1,1,1,RX_TIMEOUT
2,,0x0000,1,2,1,RX_TIMEOUT
3,,0x0000,1,3,1,RX_TIMEOUT
4,,0x0000,1,4,1,RX_TIMEOUT
5,,0x0000,1,5,1,RX_TIMEOUT
6,,0x0000,1,6,1,RX_TIMEOUT
7,,0x0000,1,7,1,RX_TIMEOUT
8,,0x0000,1,8,1,RX_TIMEOUT
9,,0x0000,1,9,1,RX_TIMEOUT
10,,0x0000,1,10,1,RX_TIMEOUT
11,,0x0000,1,11,1,RX_TIMEOUT
12,,0x0000,1,12,1,RX_TIMEOUT
13,,0x0000,1,13,1,RX_TIMEOUT
14,,0x0000,1,14,1,RX_TIMEOUT
15,,0x0000,1,15,1,RX_TIMEOUT
16,,0x0000,1,16,1,RX_TIMEOUT
17,,0x0000,1,17,1,RX_TIMEOUT
0,160,0x0000,1,18,1,SUCCESS
1,105,0x0000,1,19,1,SUCCESS
2,138,0x0000,1,20,1,SUCCESS
3,136,0x0000,1,21,1,SUCCESS
4,137,0x0000,1,22,1,SUCCESS
5,149,0x0000,1,23,1,SUCCESS
6,138,0x0000,1,24,1,SUCCESS
7,150,0x0000,1,25,1,SUCCESS
8,154,0x0000,1,26,1,SUCCESS
9,144,0x0000,1,27,1,SUCCESS
10,137,0x0000,1,28,1,SUCCESS
11,151,0x0000,1,29,1,SUCCESS
12,134,0x0000,1,30,1,SUCCESS
13,138,0x0000,1,31,1,SUCCESS
14,141,0x0000,1,32,1,SUCCESS
15,142,0x0000,1,33,1,SUCCESS
16,141,0x0000,1,34,1,SUCCESS
17,142,0x0000,1,35,1,SUCCESS
18,145,0x0000,1,36,1,SUCCESS
19,144,0x0000,1,37,1,SUCCESS
20,144,0x0000,1,38,1,SUCCESS
21,142,0x0000,1,39,1,SUCCESS
22,142,0x0000,1,40,1,SUCCESS
23,148,0x0000,1,41,1,SUCCESS
24,155,0x0000,1,42,1,SUCCESS
25,159,0x0000,1,43,1,SUCCESS
26,154,0x0000,1,44,1,SUCCESS
27,153,0x0000,1,45,1,SUCCESS
28,154,0x0000,1,46,1,SUCCESS
29,154,0x0000,1,47,1,SUCCESS
30,154,0x0000,1,48,1,SUCCESS
31,153,0x0000,1,49,1,SUCCESS
32,157,0x0000,1,50,1,SUCCESS
33,152,0x0000,1,51,1,SUCCESS
34,156,0x0000,1,52,1,SUCCESS
35,154,0x0000,1,53,1,SUCCESS
36,158,0x0000,1,54,1,SUCCESS
37,155,0x0000,1,55,1,SUCCESS
38,154,0x0000,1,56,1,SUCCESS
39,151,0x0000,1,57,1,SUCCESS
40,158,0x0000,1,58,1,SUCCESS
41,159,0x0000,1,59,1,SUCCESS
42,157,0x0000,1,60,1,SUCCESS
43,161,0x0000,1,61,1,SUCCESS
44,162,0x0000,1,62,1,SUCCESS
45,167,0x0000,1,63,1,SUCCESS
46,160,0x0000,1,64,1,SUCCESS
47,160,0x0000,1,65,1,SUCCESS
48,143,0x0000,1,66,1,SUCCESS
49,138,0x0000,1,67,1,SUCCESS
50,143,0x0000,1,68,1,SUCCESS
51,147,0x0000,1,69,1,SUCCESS
52,152,0x0000,1,70,1,SUCCESS
53,149,0x0000,1,71,1,SUCCESS
54,148,0x0000,1,72,1,SUCCESS
55,137,0x0000,1,73,1,SUCCESS
56,131,0x0000,1,74,1,SUCCESS
57,132,0x0000,1,75,1,SUCCESS
58,135,0x0000,1,76,1,SUCCESS
59,137,0x0000,1,77,1,SUCCESS
60,134,0x0000,1,78,1,SUCCESS
61,129,0x0000,1,79,1,SUCCESS
62,127,0x0000,1,80,1,SUCCESS
63,143,0x0000,1,81,1,SUCCESS
64,140,0x0000,1,82,1,SUCCESS
65,139,0x0000,1,83,1,SUCCESS
66,142,0x0000,1,84,1,SUCCESS
67,138,0x0000,1,85,1,SUCCESS
68,140,0x0000,1,86,1,SUCCESS
69,141,0x0000,1,87,1,SUCCESS
70,137,0x0000,1,88,1,SUCCESS
71,137,0x0000,1,89,1,SUCCESS
72,136,0x0000,1,90,1,SUCCESS
73,159,0x0000,1,91,1,SUCCESS
