block_index,distance[cm],mac_address,n_measurements,sequence_number,session_handle,status
0,203,0x0001,1,0,1,SUCCESS
1,202,0x0001,1,1,1,SUCCESS
2,201,0x0001,1,2,1,SUCCESS
3,189,0x0001,1,3,1,SUCCESS
4,207,0x0001,1,4,1,SUCCESS
5,202,0x0001,1,5,1,SUCCESS
6,203,0x0001,1,6,1,SUCCESS
7,197,0x0001,1,7,1,SUCCESS
8,212,0x0001,1,8,1,SUCCESS
9,215,0x0001,1,9,1,SUCCESS
10,204,0x0001,1,10,1,SUCCESS
11,198,0x0001,1,11,1,SUCCESS
12,197,0x0001,1,12,1,SUCCESS
13,204,0x0001,1,13,1,SUCCESS
14,200,0x0001,1,14,1,SUCCESS
15,203,0x0001,1,15,1,SUCCESS
16,202,0x0001,1,16,1,SUCCESS
17,201,0x0001,1,17,1,SUCCESS
18,192,0x0001,1,18,1,SUCCESS
19,204,0x0001,1,19,1,SUCCESS
20,205,0x0001,1,20,1,SUCCESS
21,199,0x0001,1,21,1,SUCCESS
22,203,0x0001,1,22,1,SUCCESS
23,197,0x0001,1,23,1,SUCCESS
24,186,0x0001,1,24,1,SUCCESS
25,201,0x0001,1,25,1,SUCCESS
26,187,0x0001,1,26,1,SUCCESS
27,202,0x0001,1,27,1,SUCCESS
28,214,0x0001,1,28,1,SUCCESS
29,205,0x0001,1,29,1,SUCCESS
30,199,0x0001,1,30,1,SUCCESS
31,214,0x0001,1,31,1,SUCCESS
32,186,0x0001,1,32,1,SUCCESS
33,204,0x0001,1,33,1,SUCCESS
34,199,0x0001,1,34,1,SUCCESS
35,201,0x0001,1,35,1,SUCCESS
36,202,0x0001,1,36,1,SUCCESS
37,190,0x0001,1,37,1,SUCCESS
38,197,0x0001,1,38,1,SUCCESS
39,190,0x0001,1,39,1,SUCCESS
40,204,0x0001,1,40,1,SUCCESS
41,198,0x0001,1,41,1,SUCCESS
42,196,0x0001,1,42,1,SUCCESS
43,205,0x0001,1,43,1,SUCCESS
44,215,0x0001,1,44,1,SUCCESS
45,215,0x0001,1,45,1,SUCCESS
46,203,0x0001,1,46,1,SUCCESS
47,200,0x0001,1,47,1,SUCCESS
48,205,0x0001,1,48,1,SUCCESS
49,206,0x0001,1,49,1,SUCCESS
50,189,0x0001,1,50,1,SUCCESS
51,202,0x0001,1,51,1,SUCCESS
52,201,0x0001,1,52,1,SUCCESS
53,215,0x0001,1,53,1,SUCCESS
54,204,0x0001,1,54,1,SUCCESS
55,198,0x0001,1,55,1,SUCCESS
56,202,0x0001,1,56,1,SUCCESS
57,198,0x0001,1,57,1,SUCCESS
58,201,0x0001,1,58,1,SUCCESS
59,203,0x0001,1,59,1,SUCCESS
60,212,0x0001,1,60,1,SUCCESS
61,203,0x0001,1,61,1,SUCCESS
62,200,0x0001,1,62,1,SUCCESS
63,203,0x0001,1,63,1,SUCCESS
64,203,0x0001,1,64,1,SUCCESS
65,203,0x0001,1,65,1,SUCCESS
66,190,0x0001,1,66,1,SUCCESS
67,203,0x0001,1,67,1,SUCCESS
68,203,0x0001,1,68,1,SUCCESS
69,188,0x0001,1,69,1,SUCCESS
70,196,0x0001,1,70,1,SUCCESS
71,204,0x0001,1,71,1,SUCCESS
72,201,0x0001,1,72,1,SUCCESS
73,186,0x0001,1,73,1,SUCCESS
74,215,0x0001,1,74,1,SUCCESS
75,207,0x0001,1,75,1,SUCCESS
76,201,0x0001,1,76,1,SUCCESS
77,200,0x0001,1,77,1,SUCCESS
78,186,0x0001,1,78,1,SUCCESS
79,201,0x0001,1,79,1,SUCCESS
80,203,0x0001,1,80,1,SUCCESS
81,188,0x0001,1,81,1,SUCCESS
82,202,0x0001,1,82,1,SUCCESS
83,198,0x0001,1,83,1,SUCCESS
84,202,0x0001,1,84,1,SUCCESS
85,202,0x0001,1,85,1,SUCCESS
86,208,0x0001,1,86,1,SUCCESS
87,213,0x0001,1,87,1,SUCCESS
88,189,0x0001,1,88,1,SUCCESS
89,211,0x0001,1,89,1,SUCCESS
90,205,0x0001,1,90,1,SUCCESS
91,202,0x0001,1,91,1,SUCCESS
92,212,0x0001,1,92,1,SUCCESS
93,202,0x0001,1,93,1,SUCCESS
94,187,0x0001,1,94,1,SUCCESS
95,205,0x0001,1,95,1,SUCCESS
96,202,0x0001,1,96,1,SUCCESS
97,202,0x0001,1,97,1,SUCCESS
98,203,0x0001,1,98,1,SUCCESS
99,189,0x0001,1,99,1,SUCCESS
100,197,0x0001,1,100,1,SUCCESS
101,198,0x0001,1,101,1,SUCCESS
102,204,0x0001,1,102,1,SUCCESS
103,204,0x0001,1,103,1,SUCCESS
104,198,0x0001,1,104,1,SUCCESS
105,210,0x0001,1,105,1,SUCCESS
106,205,0x0001,1,106,1,SUCCESS
107,188,0x0001,1,107,1,SUCCESS
108,209,0x0001,1,108,1,SUCCESS
109,200,0x0001,1,109,1,SUCCESS
110,200,0x0001,1,110,1,SUCCESS
111,198,0x0001,1,111,1,SUCCESS
112,207,0x0001,1,112,1,SUCCESS
113,200,0x0001,1,113,1,SUCCESS
114,202,0x0001,1,114,1,SUCCESS
115,202,0x0001,1,115,1,SUCCESS
116,204,0x0001,1,116,1,SUCCESS
117,201,0x0001,1,117,1,SUCCESS
118,203,0x0001,1,118,1,SUCCESS
119,199,0x0001,1,119,1,SUCCESS
120,203,0x0001,1,120,1,SUCCESS
121,202,0x0001,1,121,1,SUCCESS
122,190,0x0001,1,122,1,SUCCESS
123,212,0x0001,1,123,1,SUCCESS
124,204,0x0001,1,124,1,SUCCESS
125,202,0x0001,1,125,1,SUCCESS
126,186,0x0001,1,126,1,SUCCESS
127,198,0x0001,1,127,1,SUCCESS
128,201,0x0001,1,128,1,SUCCESS
129,197,0x0001,1,129,1,SUCCESS
130,190,0x0001,1,130,1,SUCCESS
131,209,0x0001,1,131,1,SUCCESS
132,202,0x0001,1,132,1,SUCCESS
133,211,0x0001,1,133,1,SUCCESS
134,213,0x0001,1,134,1,SUCCESS
135,213,0x0001,1,135,1,SUCCESS
136,200,0x0001,1,136,1,SUCCESS
137,197,0x0001,1,137,1,SUCCESS
138,208,0x0001,1,138,1,SUCCESS
139,201,0x0001,1,139,1,SUCCESS
140,204,0x0001,1,140,1,SUCCESS
141,202,0x0001,1,141,1,SUCCESS
142,201,0x0001,1,142,1,SUCCESS
143,201,0x0001,1,143,1,SUCCESS
144,198,0x0001,1,144,1,SUCCESS
145,199,0x0001,1,145,1,SUCCESS
146,198,0x0001,1,146,1,SUCCESS
147,197,0x0001,1,147,1,SUCCESS
148,202,0x0001,1,148,1,SUCCESS
149,186,0x0001,1,149,1,SUCCESS
150,217,0x0001,1,150,1,SUCCESS
151,203,0x0001,1,151,1,SUCCESS
152,191,0x0001,1,152,1,SUCCESS
153,213,0x0001,1,153,1,SUCCESS
154,199,0x0001,1,154,1,SUCCESS
155,198,0x0001,1,155,1,SUCCESS
156,198,0x0001,1,156,1,SUCCESS
157,204,0x0001,1,157,1,SUCCESS
158,209,0x0001,1,158,1,SUCCESS
159,212,0x0001,1,159,1,SUCCESS
160,189,0x0001,1,160,1,SUCCESS
161,201,0x0001,1,161,1,SUCCESS
162,202,0x0001,1,162,1,SUCCESS
163,213,0x0001,1,163,1,SUCCESS
164,190,0x0001,1,164,1,SUCCESS
165,201,0x0001,1,165,1,SUCCESS
166,203,0x0001,1,166,1,SUCCESS
167,199,0x0001,1,167,1,SUCCESS
168,204,0x0001,1,168,1,SUCCESS
169,196,0x0001,1,169,1,SUCCESS
170,211,0x0001,1,170,1,SUCCESS
171,201,0x0001,1,171,1,SUCCESS
172,186,0x0001,1,172,1,SUCCESS
173,203,0x0001,1,173,1,SUCCESS
174,198,0x0001,1,174,1,SUCCESS
175,201,0x0001,1,175,1,SUCCESS
176,231,0x0001,1,176,1,SUCCESS
177,194,0x0001,1,177,1,SUCCESS
178,204,0x0001,1,178,1,SUCCESS
179,202,0x0001,1,179,1,SUCCESS
180,207,0x0001,1,180,1,SUCCESS
181,203,0x0001,1,181,1,SUCCESS
182,206,0x0001,1,182,1,SUCCESS
183,202,0x0001,1,183,1,SUCCESS
184,202,0x0001,1,184,1,SUCCESS
185,215,0x0001,1,185,1,SUCCESS
186,205,0x0001,1,186,1,SUCCESS
187,202,0x0001,1,187,1,SUCCESS
188,213,0x0001,1,188,1,SUCCESS
189,201,0x0001,1,189,1,SUCCESS
190,203,0x0001,1,190,1,SUCCESS
191,200,0x0001,1,191,1,SUCCESS
192,208,0x0001,1,192,1,SUCCESS
193,202,0x0001,1,193,1,SUCCESS
194,188,0x0001,1,194,1,SUCCESS
195,201,0x0001,1,195,1,SUCCESS
196,191,0x0001,1,196,1,SUCCESS
197,201,0x0001,1,197,1,SUCCESS
198,205,0x0001,1,198,1,SUCCESS
199,205,0x0001,1,199,1,SUCCESS
200,212,0x0001,1,200,1,SUCCESS
201,203,0x0001,1,201,1,SUCCESS
202,201,0x0001,1,202,1,SUCCESS
203,207,0x0001,1,203,1,SUCCESS
204,201,0x0001,1,204,1,SUCCESS
205,204,0x0001,1,205,1,SUCCESS
206,201,0x0001,1,206,1,SUCCESS
207,213,0x0001,1,207,1,SUCCESS
208,200,0x0001,1,208,1,SUCCESS
209,207,0x0001,1,209,1,SUCCESS
210,205,0x0001,1,210,1,SUCCESS
211,193,0x0001,1,211,1,SUCCESS
212,198,0x0001,1,212,1,SUCCESS
213,201,0x0001,1,213,1,SUCCESS
214,197,0x0001,1,214,1,SUCCESS
215,204,0x0001,1,215,1,SUCCESS
216,203,0x0001,1,216,1,SUCCESS
217,198,0x0001,1,217,1,SUCCESS
218,212,0x0001,1,218,1,SUCCESS
219,188,0x0001,1,219,1,SUCCESS
220,202,0x0001,1,220,1,SUCCESS
221,209,0x0001,1,221,1,SUCCESS
222,208,0x0001,1,222,1,SUCCESS
223,198,0x0001,1,223,1,SUCCESS
224,204,0x0001,1,224,1,SUCCESS
225,202,0x0001,1,225,1,SUCCESS
226,203,0x0001,1,226,1,SUCCESS
227,203,0x0001,1,227,1,SUCCESS
228,204,0x0001,1,228,1,SUCCESS
229,201,0x0001,1,229,1,SUCCESS
230,188,0x0001,1,230,1,SUCCESS
231,203,0x0001,1,231,1,SUCCESS
232,204,0x0001,1,232,1,SUCCESS
233,215,0x0001,1,233,1,SUCCESS
234,213,0x0001,1,234,1,SUCCESS
235,205,0x0001,1,235,1,SUCCESS
236,210,0x0001,1,236,1,SUCCESS
237,201,0x0001,1,237,1,SUCCESS
238,211,0x0001,1,238,1,SUCCESS
239,212,0x0001,1,239,1,SUCCESS
240,198,0x0001,1,240,1,SUCCESS
241,198,0x0001,1,241,1,SUCCESS
242,193,0x0001,1,242,1,SUCCESS
243,203,0x0001,1,243,1,SUCCESS
244,186,0x0001,1,244,1,SUCCESS
245,201,0x0001,1,245,1,SUCCESS
246,208,0x0001,1,246,1,SUCCESS
247,202,0x0001,1,247,1,SUCCESS
248,197,0x0001,1,248,1,SUCCESS
249,202,0x0001,1,249,1,SUCCESS
250,203,0x0001,1,250,1,SUCCESS
251,202,0x0001,1,251,1,SUCCESS
252,191,0x0001,1,252,1,SUCCESS
253,218,0x0001,1,253,1,SUCCESS
254,211,0x0001,1,254,1,SUCCESS
255,206,0x0001,1,255,1,SUCCESS
256,204,0x0001,1,256,1,SUCCESS
257,200,0x0001,1,257,1,SUCCESS
258,201,0x0001,1,258,1,SUCCESS
259,203,0x0001,1,259,1,SUCCESS
260,201,0x0001,1,260,1,SUCCESS
261,201,0x0001,1,261,1,SUCCESS
262,211,0x0001,1,262,1,SUCCESS
263,205,0x0001,1,263,1,SUCCESS
264,189,0x0001,1,264,1,SUCCESS
265,202,0x0001,1,265,1,SUCCESS
266,202,0x0001,1,266,1,SUCCESS
267,201,0x0001,1,267,1,SUCCESS
268,212,0x0001,1,268,1,SUCCESS
269,204,0x0001,1,269,1,SUCCESS
270,204,0x0001,1,270,1,SUCCESS
271,196,0x0001,1,271,1,SUCCESS
272,202,0x0001,1,272,1,SUCCESS
273,210,0x0001,1,273,1,SUCCESS
274,203,0x0001,1,274,1,SUCCESS
275,206,0x0001,1,275,1,SUCCESS
276,201,0x0001,1,276,1,SUCCESS
277,194,0x0001,1,277,1,SUCCESS
278,202,0x0001,1,278,1,SUCCESS
279,212,0x0001,1,279,1,SUCCESS
280,187,0x0001,1,280,1,SUCCESS
281,189,0x0001,1,281,1,SUCCESS
282,207,0x0001,1,282,1,SUCCESS
283,203,0x0001,1,283,1,SUCCESS
284,208,0x0001,1,284,1,SUCCESS
285,212,0x0001,1,285,1,SUCCESS
286,210,0x0001,1,286,1,SUCCESS
287,201,0x0001,1,287,1,SUCCESS
288,194,0x0001,1,288,1,SUCCESS
289,200,0x0001,1,289,1,SUCCESS
290,191,0x0001,1,290,1,SUCCESS
291,207,0x0001,1,291,1,SUCCESS
292,195,0x0001,1,292,1,SUCCESS
293,199,0x0001,1,293,1,SUCCESS
294,203,0x0001,1,294,1,SUCCESS
295,204,0x0001,1,295,1,SUCCESS
296,201,0x0001,1,296,1,SUCCESS
297,187,0x0001,1,297,1,SUCCESS
298,199,0x0001,1,298,1,SUCCESS
299,179,0x0001,1,299,1,SUCCESS
300,196,0x0001,1,300,1,SUCCESS
301,204,0x0001,1,301,1,SUCCESS
302,191,0x0001,1,302,1,SUCCESS
303,201,0x0001,1,303,1,SUCCESS
304,186,0x0001,1,304,1,SUCCESS
305,191,0x0001,1,305,1,SUCCESS
306,215,0x0001,1,306,1,SUCCESS
307,203,0x0001,1,307,1,SUCCESS
308,208,0x0001,1,308,1,SUCCESS
309,198,0x0001,1,309,1,SUCCESS
310,188,0x0001,1,310,1,SUCCESS
311,200,0x0001,1,311,1,SUCCESS
312,196,0x0001,1,312,1,SUCCESS
313,203,0x0001,1,313,1,SUCCESS
314,196,0x0001,1,314,1,SUCCESS
315,205,0x0001,1,315,1,SUCCESS
316,192,0x0001,1,316,1,SUCCESS
317,199,0x0001,1,317,1,SUCCESS
318,194,0x0001,1,318,1,SUCCESS
319,215,0x0001,1,319,1,SUCCESS
320,205,0x0001,1,320,1,SUCCESS
321,208,0x0001,1,321,1,SUCCESS
322,196,0x0001,1,322,1,SUCCESS
323,199,0x0001,1,323,1,SUCCESS
324,213,0x0001,1,324,1,SUCCESS
325,199,0x0001,1,325,1,SUCCESS
326,198,0x0001,1,326,1,SUCCESS
327,199,0x0001,1,327,1,SUCCESS
328,201,0x0001,1,328,1,SUCCESS
329,202,0x0001,1,329,1,SUCCESS
330,205,0x0001,1,330,1,SUCCESS
331,202,0x0001,1,331,1,SUCCESS
332,187,0x0001,1,332,1,SUCCESS
333,198,0x0001,1,333,1,SUCCESS
